Date,Competition,Opponent,Player,#,Nation,Pos,Age,Min, Gls, Ast, PK, PKatt, Sh, SoT, CrdY, CrdR, Int, Touches, Tkl, Blocks,Expected xG,Expected npxG,Expected xAG,SCA,GCA,Passes Cmp,Passes Att,Passes Cmp%,Passes PrgP,Carries Carries,Carries PrgC,Take-Ons Att,Take-Ons Succ,Tackles Tkl,Tackles TklW,Tackles Def 3rd,Tackles Mid 3rd,Tackles Att 3rd,Challenges Tkl,Challenges Att,Challenges Tkl%,Challenges Lost,Blocks Blocks,Blocks Sh,Blocks Pass,Int,Tkl+Int,Clr,Err,Total Cmp,Total Att,Total Cmp%,Total TotDist,Total PrgDist,Short Cmp,Short Att,Short Cmp%,Medium Cmp,Medium Att,Medium Cmp%,Long Cmp,Long Att,Long Cmp%,Ast,xAG,xA,KP, 1/3,PPA,CrsPA,PrgP,Match URL
3/12/25,Champions League,Atletico Madrid,Kylian Mbappé,9,fr FRA,FW,26-082,120,0,0,0,0,0,0,0,0,1,49,1,0,0,0,0,2,0,30,35,85.7,3,33,4,7,1,1,1,0,1,0,1,1,100,0,0,0,0,1,2,0,0,30,35,85.7,449,44,20,22,90.9,2,4,50,5,5,100,0,0,0,0,1,0,0,3,https://fbref.com/en/matches/152a656a/El-Derbi-Madrileno-Atletico-Madrid-Real-Madrid-March-12-2025-Champions-League
3/12/25,Champions League,Atletico Madrid,Jude Bellingham,5,eng ENG,LM,21-256,120,0,0,0,0,2,0,0,0,1,111,3,1,0,0,0,0,0,85,92,92.4,9,86,3,7,4,3,3,1,2,0,1,2,50,1,1,0,1,1,4,3,0,85,92,92.4,1258,186,51,53,96.2,26,27,96.3,6,10,60,0,0,0.1,0,6,1,0,9,https://fbref.com/en/matches/152a656a/El-Derbi-Madrileno-Atletico-Madrid-Real-Madrid-March-12-2025-Champions-League
3/12/25,Champions League,Atletico Madrid,Aurélien Tchouaméni,14,fr FRA,CM,25-044,64,0,0,0,0,1,0,1,0,1,68,2,1,0,0,0,1,0,56,60,93.3,8,54,1,1,1,2,1,1,0,1,0,0,,0,1,0,1,1,3,1,0,56,60,93.3,966,207,25,27,92.6,26,27,96.3,4,5,80,0,0,0.1,1,9,0,0,8,https://fbref.com/en/matches/152a656a/El-Derbi-Madrileno-Atletico-Madrid-Real-Madrid-March-12-2025-Champions-League
3/12/25,Champions League,Atletico Madrid,Eduardo Camavinga,6,fr FRA,CM,22-122,56,0,0,0,0,0,0,0,0,2,42,6,0,0,0,0,1,0,30,31,96.8,2,30,2,0,0,6,5,3,1,2,2,2,100,0,0,0,0,2,8,2,0,30,31,96.8,551,205,11,12,91.7,13,13,100,3,3,100,0,0,0,0,6,0,0,2,https://fbref.com/en/matches/152a656a/El-Derbi-Madrileno-Atletico-Madrid-Real-Madrid-March-12-2025-Champions-League
3/12/25,Champions League,Atletico Madrid,Luka Modrić,10,hr CRO,CM,39-184,64,0,0,0,0,0,0,0,0,3,80,1,0,0,0,0,3,0,67,75,89.3,7,66,2,3,1,1,0,0,0,1,1,1,100,0,0,0,0,3,4,0,0,67,75,89.3,1010,196,37,39,94.9,21,23,91.3,4,8,50,0,0,0.1,1,12,1,1,7,https://fbref.com/en/matches/152a656a/El-Derbi-Madrileno-Atletico-Madrid-Real-Madrid-March-12-2025-Champions-League
3/12/25,Champions League,Atletico Madrid,Lucas Vázquez,17,es ESP,RB,33-254,56,0,0,0,0,2,1,1,0,0,66,3,1,0.1,0.1,0,3,0,51,59,86.4,3,44,0,1,1,3,2,0,2,1,0,1,0,1,1,0,1,0,3,0,0,51,59,86.4,725,210,28,30,93.3,12,15,80,4,6,66.7,0,0,0.2,2,3,1,0,3,https://fbref.com/en/matches/152a656a/El-Derbi-Madrileno-Atletico-Madrid-Real-Madrid-March-12-2025-Champions-League
3/12/25,Champions League,Atletico Madrid,Rodrygo,11,br BRA,RM,24-062,78,0,0,0,0,1,1,0,0,0,82,1,1,0,0,0,0,0,63,71,88.7,1,59,3,3,2,1,1,0,1,0,0,1,0,1,1,0,1,0,1,2,0,63,71,88.7,681,114,45,48,93.8,12,15,80,0,1,0,0,0,0.1,0,1,0,0,1,https://fbref.com/en/matches/152a656a/El-Derbi-Madrileno-Atletico-Madrid-Real-Madrid-March-12-2025-Champions-League
3/12/25,Champions League,Atletico Madrid,Brahim Díaz,21,ma MAR,RM,25-221,42,0,0,0,0,1,1,0,0,0,41,0,0,0,0,0,2,0,33,36,91.7,3,35,2,4,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,33,36,91.7,337,44,26,27,96.3,4,4,100,0,1,0,0,0,0.1,1,2,1,0,3,https://fbref.com/en/matches/152a656a/El-Derbi-Madrileno-Atletico-Madrid-Real-Madrid-March-12-2025-Champions-League
3/12/25,Champions League,Atletico Madrid,Ferland Mendy,23,fr FRA,LB,29-277,82,0,0,0,0,0,0,0,0,0,62,2,0,0,0,0,0,0,48,53,90.6,2,41,0,0,0,2,2,2,0,0,2,2,100,0,0,0,0,0,2,2,0,48,53,90.6,572,112,30,33,90.9,9,10,90,2,2,100,0,0,0,0,5,0,0,2,https://fbref.com/en/matches/152a656a/El-Derbi-Madrileno-Atletico-Madrid-Real-Madrid-March-12-2025-Champions-League
3/12/25,Champions League,Atletico Madrid,Fran Garcia,20,es ESP,LB,25-210,38,0,0,0,0,0,0,0,0,2,32,1,0,0,0,0,1,0,22,26,84.6,1,14,2,1,1,1,0,1,0,0,1,1,100,0,0,0,0,2,3,1,0,22,26,84.6,316,89,11,13,84.6,10,11,90.9,0,0,,0,0,0,0,3,0,0,1,https://fbref.com/en/matches/152a656a/El-Derbi-Madrileno-Atletico-Madrid-Real-Madrid-March-12-2025-Champions-League
3/12/25,Champions League,Atletico Madrid,Antonio Rüdiger,22,de GER,CB,32-009,120,0,0,0,0,1,0,0,0,0,105,0,1,0,0,0,1,0,89,92,96.7,11,77,1,0,0,0,0,0,0,0,0,0,,0,1,1,0,0,0,11,0,89,92,96.7,1514,517,33,33,100,49,52,94.2,4,4,100,0,0,0.1,1,7,2,0,11,https://fbref.com/en/matches/152a656a/El-Derbi-Madrileno-Atletico-Madrid-Real-Madrid-March-12-2025-Champions-League
3/12/25,Champions League,Atletico Madrid,Raúl Asencio,35,es ESP,CB,22-027,120,0,0,0,0,0,0,0,0,0,89,2,0,0,0,0,2,0,80,82,97.6,2,73,1,0,0,2,2,2,0,0,1,1,100,0,0,0,0,0,2,4,0,80,82,97.6,1269,387,38,38,100,38,39,97.4,2,2,100,0,0,0,0,4,0,0,2,https://fbref.com/en/matches/152a656a/El-Derbi-Madrileno-Atletico-Madrid-Real-Madrid-March-12-2025-Champions-League
3/12/25,Champions League,Atletico Madrid,Federico Valverde,8,uy URU,"RB,CM",26-233,120,0,0,0,0,0,0,0,0,2,141,2,1,0,0,0,1,0,115,129,89.1,18,109,6,0,0,2,1,0,1,1,2,4,50,2,1,1,0,2,4,5,0,115,129,89.1,1878,484,55,60,91.7,44,49,89.8,10,12,83.3,0,0,0.1,1,19,3,0,18,https://fbref.com/en/matches/152a656a/El-Derbi-Madrileno-Atletico-Madrid-Real-Madrid-March-12-2025-Champions-League
3/12/25,Champions League,Atletico Madrid,Thibaut Courtois,1,be BEL,GK,32-305,120,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,29,37,78.4,0,22,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,29,37,78.4,513,318,9,9,100,18,18,100,1,9,11.1,0,0,0,0,0,0,0,0,https://fbref.com/en/matches/152a656a/El-Derbi-Madrileno-Atletico-Madrid-Real-Madrid-March-12-2025-Champions-League
3/15/25,La Liga,Villarreal,Kylian Mbappé,9,fr FRA,FW,26-085,90,2,0,0,0,3,2,0,0,0,59,0,0,0.5,0.5,0.6,3,0,47,52,90.4,7,45,2,3,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,47,52,90.4,706,130,28,29,96.6,9,10,90,6,6,100,0,0.6,0.3,2,3,5,0,7,https://fbref.com/en/matches/4106e75f/Villarreal-Real-Madrid-March-15-2025-La-Liga
3/15/25,La Liga,Villarreal,Rodrygo,11,br BRA,"LW,RM",24-065,64,0,0,0,0,1,1,0,0,0,54,2,2,0.1,0.1,0,1,0,39,45,86.7,2,39,3,4,1,2,2,2,0,0,0,0,,0,2,0,2,0,2,1,0,39,45,86.7,459,108,26,26,100,9,11,81.8,1,2,50,0,0,0,1,2,0,0,2,https://fbref.com/en/matches/4106e75f/Villarreal-Real-Madrid-March-15-2025-La-Liga
3/15/25,La Liga,Villarreal,Luka Modrić,10,hr CRO,CM,39-187,26,0,0,0,0,0,0,0,0,0,35,1,1,0,0,0,0,0,28,31,90.3,1,25,2,1,1,1,1,1,0,0,0,0,,0,1,1,0,0,1,1,0,28,31,90.3,451,102,15,15,100,8,8,100,4,6,66.7,0,0,0,0,2,0,0,1,https://fbref.com/en/matches/4106e75f/Villarreal-Real-Madrid-March-15-2025-La-Liga
3/15/25,La Liga,Villarreal,Brahim Díaz,21,ma MAR,RW,25-224,60,0,0,0,0,1,1,0,0,0,34,0,1,0.6,0.6,0,1,1,22,25,88,3,23,2,4,1,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,22,25,88,247,48,17,17,100,4,4,100,0,0,,0,0,0,0,2,0,0,3,https://fbref.com/en/matches/4106e75f/Villarreal-Real-Madrid-March-15-2025-La-Liga
3/15/25,La Liga,Villarreal,Vinicius Júnior,7,br BRA,FW,24-246,30,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,1,0,19,26,73.1,1,25,8,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,19,26,73.1,285,46,12,14,85.7,6,8,75,1,1,100,0,0,0.1,1,1,1,0,1,https://fbref.com/en/matches/4106e75f/Villarreal-Real-Madrid-March-15-2025-La-Liga
3/15/25,La Liga,Villarreal,Jude Bellingham,5,eng ENG,"AM,LM",21-259,90,0,0,0,0,0,0,0,0,3,65,0,1,0,0,0,3,0,52,56,92.9,8,44,3,5,2,0,0,0,0,0,0,0,,0,1,0,1,3,3,2,1,52,56,92.9,799,163,21,21,100,24,26,92.3,3,4,75,0,0,0.1,1,5,1,0,8,https://fbref.com/en/matches/4106e75f/Villarreal-Real-Madrid-March-15-2025-La-Liga
3/15/25,La Liga,Villarreal,Eduardo Camavinga,6,fr FRA,"DM,CM",22-125,90,0,0,0,0,0,0,0,0,4,88,4,3,0,0,0,2,0,61,70,87.1,3,53,2,1,1,4,2,3,1,0,1,3,33.3,2,3,1,2,4,8,4,0,61,70,87.1,1018,292,28,30,93.3,27,29,93.1,4,6,66.7,0,0,0,0,4,0,0,3,https://fbref.com/en/matches/4106e75f/Villarreal-Real-Madrid-March-15-2025-La-Liga
3/15/25,La Liga,Villarreal,Federico Valverde,8,uy URU,"DM,RM,CM",26-236,82,0,0,0,0,2,1,0,0,2,66,3,1,0,0,0,1,1,45,54,83.3,2,39,1,1,0,3,1,2,1,0,3,3,100,0,1,0,1,2,5,4,0,45,54,83.3,736,272,21,25,84,14,15,93.3,6,8,75,0,0,0,0,4,0,0,2,https://fbref.com/en/matches/4106e75f/Villarreal-Real-Madrid-March-15-2025-La-Liga
3/15/25,La Liga,Villarreal,Arda Güler,15,tr TUR,RM,20-018,8,0,0,0,0,1,0,0,0,0,9,1,0,0,0,0,0,0,4,6,66.7,0,7,0,0,0,1,0,0,1,0,1,2,50,1,0,0,0,0,1,1,0,4,6,66.7,55,10,3,4,75,1,2,50,0,0,,0,0,0,0,0,0,0,0,https://fbref.com/en/matches/4106e75f/Villarreal-Real-Madrid-March-15-2025-La-Liga
3/15/25,La Liga,Villarreal,Fran Garcia,20,es ESP,LB,25-213,90,0,0,0,0,0,0,0,0,2,83,5,2,0,0,0,0,0,58,62,93.5,7,45,2,1,0,5,2,5,0,0,5,5,100,0,2,1,1,2,7,5,1,58,62,93.5,911,273,32,33,97,21,22,95.5,4,6,66.7,0,0,0,0,3,1,0,7,https://fbref.com/en/matches/4106e75f/Villarreal-Real-Madrid-March-15-2025-La-Liga
3/15/25,La Liga,Villarreal,Raúl Asencio,35,es ESP,CB,22-030,60,0,0,0,0,0,0,0,0,3,49,1,1,0,0,0,0,0,35,36,97.2,0,32,0,1,0,1,1,1,0,0,0,0,,0,1,0,1,3,4,7,0,35,36,97.2,640,97,12,12,100,23,23,100,0,1,0,0,0,0,0,1,0,0,0,https://fbref.com/en/matches/4106e75f/Villarreal-Real-Madrid-March-15-2025-La-Liga
3/15/25,La Liga,Villarreal,Antonio Rüdiger,22,de GER,CB,32-012,30,0,0,0,0,0,0,0,0,0,22,1,1,0,0,0,0,0,12,15,80,0,10,0,0,0,1,0,1,0,0,0,0,,0,1,1,0,0,1,4,0,12,15,80,215,72,5,7,71.4,5,5,100,2,3,66.7,0,0,0,0,0,0,0,0,https://fbref.com/en/matches/4106e75f/Villarreal-Real-Madrid-March-15-2025-La-Liga
3/15/25,La Liga,Villarreal,Aurélien Tchouaméni,14,fr FRA,CB,25-047,90,0,0,0,0,0,0,1,0,0,65,1,0,0,0,0,1,0,43,48,89.6,0,38,0,0,0,1,1,1,0,0,1,1,100,0,0,0,0,0,1,14,0,43,48,89.6,733,187,17,17,100,22,24,91.7,4,7,57.1,0,0,0,0,0,0,0,0,https://fbref.com/en/matches/4106e75f/Villarreal-Real-Madrid-March-15-2025-La-Liga
3/15/25,La Liga,Villarreal,Lucas Vázquez,17,es ESP,RB,33-257,90,0,1,0,0,1,0,0,0,2,69,1,2,0,0,0.2,4,1,50,56,89.3,3,39,1,1,1,1,0,0,1,0,1,1,100,0,2,1,1,2,3,5,0,50,56,89.3,764,252,25,25,100,22,24,91.7,1,2,50,1,0.2,0.1,2,5,0,0,3,https://fbref.com/en/matches/4106e75f/Villarreal-Real-Madrid-March-15-2025-La-Liga
3/15/25,La Liga,Villarreal,Thibaut Courtois,1,be BEL,GK,32-308,90,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,34,45,75.6,0,35,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,34,45,75.6,815,451,6,6,100,20,20,100,7,18,38.9,0,0,0,0,0,0,0,0,https://fbref.com/en/matches/4106e75f/Villarreal-Real-Madrid-March-15-2025-La-Liga
3/29/25,La Liga,Leganes,Kylian Mbappé,9,fr FRA,FW,26-099,90,2,0,1,1,8,4,0,0,0,54,0,0,1.4,0.7,0.1,3,1,28,34,82.4,3,40,3,7,3,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,28,34,82.4,392,71,20,23,87,3,4,75,2,2,100,0,0.1,0.1,1,1,0,0,3,https://fbref.com/en/matches/02169120/Real-Madrid-Leganes-March-29-2025-La-Liga
3/29/25,La Liga,Leganes,Brahim Díaz,21,ma MAR,LW,25-238,61,0,0,0,0,4,1,0,0,1,46,0,0,0.5,0.5,0,2,1,32,35,91.4,3,37,5,2,1,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,1,32,35,91.4,345,95,28,31,90.3,3,3,100,0,0,,0,0,0.1,1,3,1,0,3,https://fbref.com/en/matches/02169120/Real-Madrid-Leganes-March-29-2025-La-Liga
3/29/25,La Liga,Leganes,Vinicius Júnior,7,br BRA,LW,24-260,29,0,0,0,0,1,0,0,0,0,19,0,0,0,0,0,2,0,10,13,76.9,0,17,1,3,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,10,13,76.9,98,4,9,10,90,1,1,100,0,0,,0,0,0,1,0,0,0,0,https://fbref.com/en/matches/02169120/Real-Madrid-Leganes-March-29-2025-La-Liga
3/29/25,La Liga,Leganes,Arda Güler,15,tr TUR,RW,20-032,61,0,0,0,0,1,1,0,0,1,61,1,2,0,0,0.5,5,1,47,53,88.7,9,42,0,0,0,1,1,1,0,0,0,0,,0,2,0,2,1,2,0,0,47,53,88.7,839,193,20,22,90.9,19,20,95,6,9,66.7,0,0.5,0.9,4,6,3,0,9,https://fbref.com/en/matches/02169120/Real-Madrid-Leganes-March-29-2025-La-Liga
3/29/25,La Liga,Leganes,Rodrygo,11,br BRA,RW,24-079,29,0,0,0,0,1,0,0,0,2,18,1,0,0,0,0,2,0,12,15,80,2,12,3,1,0,1,1,0,1,0,0,1,0,1,0,0,0,2,3,0,0,12,15,80,244,115,6,7,85.7,2,3,66.7,4,5,80,0,0,0.1,1,2,1,1,2,https://fbref.com/en/matches/02169120/Real-Madrid-Leganes-March-29-2025-La-Liga
3/29/25,La Liga,Leganes,Jude Bellingham,5,eng ENG,AM,21-273,90,1,0,0,0,3,2,0,0,1,69,3,1,0.7,0.7,0.2,8,1,47,58,81,13,60,1,5,5,3,2,1,0,2,3,3,100,0,1,0,1,1,4,1,0,47,58,81,732,185,30,35,85.7,13,16,81.3,4,5,80,0,0.2,0.6,2,4,3,0,13,https://fbref.com/en/matches/02169120/Real-Madrid-Leganes-March-29-2025-La-Liga
3/29/25,La Liga,Leganes,Eduardo Camavinga,6,fr FRA,DM,22-139,90,0,0,0,0,0,0,0,0,2,64,1,1,0,0,0,3,0,50,54,92.6,5,42,1,2,0,1,1,1,0,0,0,1,0,1,1,1,0,2,3,2,0,50,54,92.6,795,189,27,28,96.4,19,21,90.5,3,4,75,0,0,0,0,5,0,0,5,https://fbref.com/en/matches/02169120/Real-Madrid-Leganes-March-29-2025-La-Liga
3/29/25,La Liga,Leganes,Luka Modrić,10,hr CRO,DM,39-201,80,0,0,0,0,2,0,0,0,0,74,1,0,0.2,0.2,0,4,0,63,71,88.7,9,55,4,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,63,71,88.7,1013,390,34,35,97.1,22,25,88,6,9,66.7,0,0,0.2,1,9,2,0,9,https://fbref.com/en/matches/02169120/Real-Madrid-Leganes-March-29-2025-La-Liga
3/29/25,La Liga,Leganes,Aurélien Tchouaméni,14,fr FRA,DM,25-061,10,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,6,8,75,0,5,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,3,0,6,8,75,113,7,1,1,100,5,7,71.4,0,0,,0,0,0,0,0,0,0,0,https://fbref.com/en/matches/02169120/Real-Madrid-Leganes-March-29-2025-La-Liga
3/29/25,La Liga,Leganes,Fran Garcia,20,es ESP,LB,25-227,90,0,1,0,0,0,0,0,0,2,80,3,2,0,0,0.2,8,1,62,73,84.9,14,54,5,1,1,3,3,1,2,0,3,3,100,0,2,0,2,2,5,1,0,62,73,84.9,854,302,33,34,97.1,26,30,86.7,1,5,20,1,0.2,0.2,5,9,2,0,14,https://fbref.com/en/matches/02169120/Real-Madrid-Leganes-March-29-2025-La-Liga
3/29/25,La Liga,Leganes,Antonio Rüdiger,22,de GER,CB,32-026,90,0,0,0,0,2,0,0,0,0,83,0,0,0,0,0,0,0,73,77,94.8,9,72,3,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0,73,77,94.8,1381,496,24,24,100,44,46,95.7,5,7,71.4,0,0,0,0,8,0,0,9,https://fbref.com/en/matches/02169120/Real-Madrid-Leganes-March-29-2025-La-Liga
3/29/25,La Liga,Leganes,Raúl Asencio,35,es ESP,CB,22-044,90,0,0,0,0,1,0,1,0,0,76,2,0,0,0,0,3,0,68,71,95.8,6,58,1,2,2,2,2,2,0,0,1,2,50,1,0,0,0,0,2,1,0,68,71,95.8,1177,415,31,32,96.9,30,30,100,5,6,83.3,0,0,0,1,7,0,0,6,https://fbref.com/en/matches/02169120/Real-Madrid-Leganes-March-29-2025-La-Liga
3/29/25,La Liga,Leganes,Lucas Vázquez,17,es ESP,RB,33-271,71,0,0,0,0,0,0,0,0,0,71,0,2,0,0,0.1,5,0,61,64,95.3,8,52,4,1,0,0,0,0,0,0,0,0,,0,2,0,2,0,0,0,0,61,64,95.3,841,176,38,40,95,22,22,100,1,1,100,0,0.1,0.3,2,2,4,0,8,https://fbref.com/en/matches/02169120/Real-Madrid-Leganes-March-29-2025-La-Liga
3/29/25,La Liga,Leganes,Federico Valverde,8,uy URU,RB,26-250,19,0,0,0,0,0,0,0,0,0,10,0,1,0,0,0,0,0,6,7,85.7,0,6,0,0,0,0,0,0,0,0,0,0,,0,1,0,1,0,0,2,0,6,7,85.7,108,9,2,2,100,4,4,100,0,1,0,0,0,0,0,0,0,0,0,https://fbref.com/en/matches/02169120/Real-Madrid-Leganes-March-29-2025-La-Liga
3/29/25,La Liga,Leganes,Andriy Lunin,13,ua UKR,GK,26-046,90,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,18,18,100,0,10,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,18,18,100,552,447,5,5,100,8,8,100,5,5,100,0,0,0,0,0,0,0,0,https://fbref.com/en/matches/02169120/Real-Madrid-Leganes-March-29-2025-La-Liga
4/5/25,La Liga,Valencia,Vinicius Júnior,7,br BRA,FW,24-267,76,1,0,0,1,3,3,0,0,1,38,1,0,1.3,0.5,0,2,0,21,25,84,3,33,4,4,0,1,0,1,0,0,1,2,50,1,0,0,0,1,2,0,0,21,25,84,298,90,11,12,91.7,4,4,100,3,5,60,0,0,0.2,1,2,2,1,3,https://fbref.com/en/matches/59db0a32/Real-Madrid-Valencia-April-5-2025-La-Liga
4/5/25,La Liga,Valencia,David Alaba,4,at AUT,LB,32-285,14,0,0,0,0,0,0,0,0,2,14,0,0,0,0,0.1,2,0,10,12,83.3,2,7,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,0,0,10,12,83.3,150,52,5,5,100,5,5,100,0,2,0,0,0.1,0.1,1,1,1,0,2,https://fbref.com/en/matches/59db0a32/Real-Madrid-Valencia-April-5-2025-La-Liga
4/5/25,La Liga,Valencia,Kylian Mbappé,9,fr FRA,FW,26-106,90,0,0,0,0,6,2,0,0,0,55,0,0,0.5,0.5,1,6,0,32,45,71.1,5,39,8,3,2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,32,45,71.1,540,75,17,22,77.3,11,12,91.7,3,4,75,0,1,0.7,2,2,1,0,5,https://fbref.com/en/matches/59db0a32/Real-Madrid-Valencia-April-5-2025-La-Liga
4/5/25,La Liga,Valencia,Jude Bellingham,5,eng ENG,"LM,AM,FW",21-280,90,0,1,0,0,2,0,0,0,1,59,3,1,0.3,0.3,0.6,7,1,42,48,87.5,6,41,0,2,1,3,1,0,1,2,2,4,50,2,1,0,1,1,4,0,0,42,48,87.5,777,147,19,21,90.5,16,18,88.9,5,5,100,1,0.6,1,4,3,3,0,6,https://fbref.com/en/matches/59db0a32/Real-Madrid-Valencia-April-5-2025-La-Liga
4/5/25,La Liga,Valencia,Federico Valverde,8,uy URU,"CM,RB",26-257,90,0,0,0,0,1,1,0,0,4,103,4,3,0.7,0.7,0.3,4,0,88,90,97.8,14,66,1,0,0,4,3,0,4,0,3,4,75,1,3,0,3,4,8,1,0,88,90,97.8,1605,577,42,43,97.7,32,32,100,12,12,100,0,0.3,0.3,2,13,2,0,14,https://fbref.com/en/matches/59db0a32/Real-Madrid-Valencia-April-5-2025-La-Liga
4/5/25,La Liga,Valencia,Luka Modrić,10,hr CRO,CM,39-208,76,0,0,0,0,0,0,0,0,3,103,3,0,0,0,0.1,5,1,88,97,90.7,12,79,2,0,0,3,3,2,1,0,2,2,100,0,0,0,0,3,6,0,0,88,97,90.7,1549,534,41,44,93.2,34,36,94.4,9,12,75,0,0.1,0.2,2,11,2,0,12,https://fbref.com/en/matches/59db0a32/Real-Madrid-Valencia-April-5-2025-La-Liga
4/5/25,La Liga,Valencia,Endrick,16,br BRA,"RW,RM",18-258,14,0,0,0,0,2,0,0,0,0,9,0,0,0.2,0.2,0,0,0,3,5,60,0,5,1,1,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,3,5,60,22,4,2,3,66.7,0,0,,0,0,,0,0,0,0,0,0,0,0,https://fbref.com/en/matches/59db0a32/Real-Madrid-Valencia-April-5-2025-La-Liga
4/5/25,La Liga,Valencia,Brahim Díaz,21,ma MAR,RM,25-245,56,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0.1,1,0,17,19,89.5,0,16,0,3,1,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,17,19,89.5,183,16,14,14,100,3,3,100,0,0,,0,0.1,0,1,0,0,0,0,https://fbref.com/en/matches/59db0a32/Real-Madrid-Valencia-April-5-2025-La-Liga
4/5/25,La Liga,Valencia,Rodrygo,11,br BRA,"RM,LW,LM",24-086,34,0,0,0,0,3,1,0,0,0,30,2,0,0.1,0.1,0,3,0,17,22,77.3,2,22,5,2,1,2,0,0,1,1,1,1,100,0,0,0,0,0,2,0,0,17,22,77.3,227,38,9,11,81.8,7,7,100,0,2,0,0,0,0,1,2,0,0,2,https://fbref.com/en/matches/59db0a32/Real-Madrid-Valencia-April-5-2025-La-Liga
4/5/25,La Liga,Valencia,Fran Garcia,20,es ESP,LB,25-234,76,0,0,0,0,0,0,0,0,0,72,1,2,0,0,0.3,3,0,53,66,80.3,4,32,6,1,0,1,0,0,1,0,1,1,100,0,2,0,2,0,1,0,0,53,66,80.3,620,162,38,44,86.4,9,14,64.3,1,2,50,0,0.3,0.1,2,5,2,0,4,https://fbref.com/en/matches/59db0a32/Real-Madrid-Valencia-April-5-2025-La-Liga
4/5/25,La Liga,Valencia,Eduardo Camavinga,6,fr FRA,"DM,CM",22-146,14,0,0,0,0,0,0,0,0,0,24,1,2,0,0,0,0,0,17,19,89.5,2,12,0,1,0,1,1,1,0,0,0,1,0,1,2,0,2,0,1,0,0,17,19,89.5,365,173,6,6,100,8,8,100,3,4,75,0,0,0,0,2,0,0,2,https://fbref.com/en/matches/59db0a32/Real-Madrid-Valencia-April-5-2025-La-Liga
4/5/25,La Liga,Valencia,Antonio Rüdiger,22,de GER,CB,32-033,90,0,0,0,0,3,1,0,0,0,66,2,0,0.4,0.4,0,1,0,57,63,90.5,4,53,2,0,0,2,2,2,0,0,2,2,100,0,0,0,0,0,2,0,0,57,63,90.5,1056,426,23,24,95.8,28,29,96.6,4,7,57.1,0,0,0.3,0,5,1,0,4,https://fbref.com/en/matches/59db0a32/Real-Madrid-Valencia-April-5-2025-La-Liga
4/5/25,La Liga,Valencia,Aurélien Tchouaméni,14,fr FRA,CB,25-068,90,0,0,0,0,0,0,0,0,1,86,1,4,0,0,0,0,0,71,74,95.9,2,51,0,1,1,1,1,1,0,0,1,1,100,0,4,3,1,1,2,3,0,71,74,95.9,1209,406,34,34,100,31,32,96.9,6,7,85.7,0,0,0,0,5,0,0,2,https://fbref.com/en/matches/59db0a32/Real-Madrid-Valencia-April-5-2025-La-Liga
4/5/25,La Liga,Valencia,Lucas Vázquez,17,es ESP,RB,33-278,84,0,0,0,0,0,0,0,0,1,75,2,0,0,0,0,1,0,56,67,83.6,6,58,5,1,1,2,1,1,1,0,1,3,33.3,2,0,0,0,1,3,0,0,56,67,83.6,812,151,34,38,89.5,17,20,85,3,4,75,0,0,0.1,0,3,2,0,6,https://fbref.com/en/matches/59db0a32/Real-Madrid-Valencia-April-5-2025-La-Liga
4/5/25,La Liga,Valencia,Arda Güler,15,tr TUR,DM,20-039,6,0,0,0,0,0,0,0,0,0,8,0,1,0,0,0.1,1,0,6,8,75,1,5,0,0,0,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,6,8,75,160,75,1,1,100,3,4,75,2,3,66.7,0,0.1,0.1,1,0,1,1,1,https://fbref.com/en/matches/59db0a32/Real-Madrid-Valencia-April-5-2025-La-Liga
