Date,Competition,Opponent,Player,number,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,Expected xG,Expected npxG,Expected xAG,SCA,GCA,Passes Cmp,Passes Att,Passes Cmp%,Passes PrgP,Carries Carries,Carries PrgC,Take-Ons Att,Take-Ons Succ,Tackles Tkl,Tackles TklW,Tackles Def 3rd,Tackles Mid 3rd,Tackles Att 3rd,Challenges Tkl,Challenges Att,Challenges Tkl%,Challenges Lost,Blocks Blocks,Blocks Sh,Blocks Pass,Int,Tkl+Int,Clr,Err,Total Cmp,Total Att,Total Cmp%,Total TotDist,Total PrgDist,Short Cmp,Short Att,Short Cmp%,Medium Cmp,Medium Att,Medium Cmp%,Long Cmp,Long Att,Long Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Match URL,Season,Position_Group,Take-Ons Succ%,Performance_Score
2025-01-29,Champions League,Brest,Antonio Rüdiger,22,de GER,CB,31-332,90,0,0,0,0,0,0,1,0,70,0,0,0,0.0,0.0,0.0,0,0,58,62,93.5,1,46,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,8,0,58,62,93.5,1216,508,21,22,95.5,23,24,95.8,12,13,92.3,0,0.0,0.0,0,2,0,0,1,https://fbref.com/en/matches/12d6e866/Brest-Real-Madrid-January-29-2025-Champions-League,2024-25,Defense,0.0,50.0
2025-01-29,Champions League,Brest,Aurélien Tchouaméni,14,fr FRA,CB,25-002,81,0,0,0,0,0,0,1,0,60,1,1,3,0.0,0.0,0.0,0,0,47,48,97.9,1,38,0,1,1,1,1,1,0,0,0,1,0.0,1,3,2,1,1,2,5,0,47,48,97.9,925,324,13,14,92.9,32,32,100.0,2,2,100.0,0,0.0,0.0,0,1,0,0,1,https://fbref.com/en/matches/12d6e866/Brest-Real-Madrid-January-29-2025-Champions-League,2024-25,Defense,100.0,50.0
2025-01-29,Champions League,Brest,David Alaba,4,at AUT,CB,32-219,9,0,0,0,0,0,0,0,0,12,0,0,0,0.0,0.0,0.0,0,0,11,11,100.0,0,6,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,11,11,100.0,152,72,7,7,100.0,4,4,100.0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,https://fbref.com/en/matches/12d6e866/Brest-Real-Madrid-January-29-2025-Champions-League,2024-25,Defense,0.0,50.0
2025-01-29,Champions League,Brest,Lucas Vázquez,17,es ESP,RB,33-212,81,0,1,0,0,0,0,0,0,87,2,2,1,0.0,0.0,0.9,2,1,63,74,85.1,3,52,3,2,1,2,1,1,1,0,0,0,,0,1,0,1,2,4,3,0,63,74,85.1,1116,272,32,35,91.4,22,23,95.7,7,10,70.0,1,0.9,0.7,2,2,2,1,3,https://fbref.com/en/matches/12d6e866/Brest-Real-Madrid-January-29-2025-Champions-League,2024-25,Defense,50.0,50.0
2025-01-29,Champions League,Brest,Raúl Asencio,35,es ESP,RB,21-351,9,0,0,0,0,0,0,0,0,6,1,0,1,0.0,0.0,0.0,0,0,2,4,50.0,0,2,0,0,0,1,1,1,0,0,1,1,100.0,0,1,1,0,0,1,0,0,2,4,50.0,28,0,1,3,33.3,1,1,100.0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,https://fbref.com/en/matches/12d6e866/Brest-Real-Madrid-January-29-2025-Champions-League,2024-25,Defense,0.0,50.0
2025-01-29,Champions League,Brest,Thibaut Courtois,1,be BEL,GK,32-263,90,0,0,0,0,0,0,0,0,46,0,0,0,0.0,0.0,0.0,0,0,36,43,83.7,0,31,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,36,43,83.7,809,353,7,7,100.0,21,21,100.0,8,15,53.3,0,0.0,0.0,0,0,0,0,0,https://fbref.com/en/matches/12d6e866/Brest-Real-Madrid-January-29-2025-Champions-League,2024-25,Goalkeeper,0.0,71.53999999999999
2025-02-01,La Liga,Espanyol,Kylian Mbappé,9,fr FRA,FW,26-043,90,0,0,0,0,3,2,0,0,58,2,0,0,0.1,0.1,0.2,5,0,39,49,79.6,8,43,3,3,2,2,2,1,0,1,1,1,100.0,0,0,0,0,0,2,0,0,39,49,79.6,556,108,25,30,83.3,9,10,90.0,3,4,75.0,0,0.2,0.1,3,1,3,0,8,https://fbref.com/en/matches/bb8e8b39/Espanyol-Real-Madrid-February-1-2025-La-Liga,2024-25,Forward,66.66666666666666,7.666666666666666
2025-02-01,La Liga,Espanyol,Vinicius Júnior,7,br BRA,LW,24-204,90,0,0,0,0,5,0,0,0,50,0,1,0,0.3,0.3,0.1,3,0,27,36,75.0,4,41,5,5,2,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,27,36,75.0,436,116,11,13,84.6,12,14,85.7,2,4,50.0,0,0.1,0.1,1,4,1,0,4,https://fbref.com/en/matches/bb8e8b39/Espanyol-Real-Madrid-February-1-2025-La-Liga,2024-25,,40.0,0.0
2025-02-01,La Liga,Espanyol,Rodrygo,11,br BRA,RW,24-023,90,0,0,0,0,3,1,0,0,80,0,0,0,0.2,0.2,0.1,7,0,64,75,85.3,8,49,7,5,3,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,64,75,85.3,787,186,48,49,98.0,12,14,85.7,2,7,28.6,0,0.1,0.6,3,4,5,0,8,https://fbref.com/en/matches/bb8e8b39/Espanyol-Real-Madrid-February-1-2025-La-Liga,2024-25,,60.0,0.0
2025-02-01,La Liga,Espanyol,Jude Bellingham,5,eng ENG,"AM,LM",21-217,90,0,0,0,0,5,2,0,0,82,1,1,0,0.5,0.5,0.0,5,0,61,71,85.9,7,52,3,2,0,1,1,0,1,0,0,0,,0,0,0,0,1,2,0,0,61,71,85.9,1030,133,29,33,87.9,27,29,93.1,5,6,83.3,0,0.0,0.2,2,1,2,0,7,https://fbref.com/en/matches/bb8e8b39/Espanyol-Real-Madrid-February-1-2025-La-Liga,2024-25,,0.0,0.0
2025-02-01,La Liga,Espanyol,Federico Valverde,8,uy URU,"DM,RM,RB",26-194,90,0,0,0,0,1,0,0,0,108,1,2,0,0.1,0.1,0.0,3,0,90,100,90.0,20,71,9,1,1,1,0,0,0,1,1,3,33.3,2,0,0,0,2,3,2,0,90,100,90.0,1794,502,38,41,92.7,39,41,95.1,13,15,86.7,0,0.0,0.1,0,19,3,0,20,https://fbref.com/en/matches/bb8e8b39/Espanyol-Real-Madrid-February-1-2025-La-Liga,2024-25,,100.0,0.0
2025-02-01,La Liga,Espanyol,Dani Ceballos,19,es ESP,"DM,CM",28-178,79,0,0,0,0,1,1,0,0,125,2,1,1,0.0,0.0,0.4,2,0,112,117,95.7,16,93,5,0,0,2,1,2,0,0,1,3,33.3,2,1,1,0,1,3,1,0,112,117,95.7,2002,509,44,44,100.0,60,62,96.8,6,7,85.7,0,0.4,0.3,1,13,2,0,16,https://fbref.com/en/matches/bb8e8b39/Espanyol-Real-Madrid-February-1-2025-La-Liga,2024-25,,0.0,0.0
2025-02-01,La Liga,Espanyol,Luka Modrić,10,hr CRO,CM,39-145,11,0,0,0,0,0,0,0,0,28,0,0,0,0.0,0.0,0.0,3,0,21,26,80.8,1,20,3,1,0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,21,26,80.8,355,108,12,12,100.0,7,8,87.5,2,6,33.3,0,0.0,0.0,0,1,0,0,1,https://fbref.com/en/matches/bb8e8b39/Espanyol-Real-Madrid-February-1-2025-La-Liga,2024-25,Midfield,0.0,50.0
2025-02-01,La Liga,Espanyol,Fran Garcia,20,es ESP,LB,25-171,90,0,0,0,0,0,0,0,0,80,1,1,1,0.0,0.0,0.1,2,0,62,71,87.3,4,38,2,0,0,1,1,1,0,0,0,2,0.0,2,1,0,1,1,2,5,0,62,71,87.3,884,193,34,36,94.4,22,23,95.7,2,5,40.0,0,0.1,0.0,2,2,0,0,4,https://fbref.com/en/matches/bb8e8b39/Espanyol-Real-Madrid-February-1-2025-La-Liga,2024-25,Defense,0.0,50.0
2025-02-01,La Liga,Espanyol,Antonio Rüdiger,22,de GER,CB,31-335,14,0,0,0,0,0,0,0,0,21,0,0,0,0.0,0.0,0.0,0,0,18,21,85.7,0,17,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,18,21,85.7,362,157,7,7,100.0,8,8,100.0,3,6,50.0,0,0.0,0.0,0,1,0,0,0,https://fbref.com/en/matches/bb8e8b39/Espanyol-Real-Madrid-February-1-2025-La-Liga,2024-25,Defense,0.0,50.0
2025-02-01,La Liga,Espanyol,Raúl Asencio,35,es ESP,CB,21-354,76,0,0,0,0,0,0,0,0,56,0,2,0,0.0,0.0,0.0,0,0,47,51,92.2,0,47,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,1,0,47,51,92.2,819,290,19,20,95.0,25,25,100.0,3,6,50.0,0,0.0,0.0,0,4,0,0,0,https://fbref.com/en/matches/bb8e8b39/Espanyol-Real-Madrid-February-1-2025-La-Liga,2024-25,Defense,0.0,50.0
2025-02-01,La Liga,Espanyol,Aurélien Tchouaméni,14,fr FRA,CB,25-005,90,0,0,0,0,1,1,0,0,110,0,2,0,0.1,0.1,0.0,0,0,97,103,94.2,9,80,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,2,1,97,103,94.2,1733,701,36,36,100.0,58,61,95.1,3,5,60.0,0,0.0,0.0,0,7,0,0,9,https://fbref.com/en/matches/bb8e8b39/Espanyol-Real-Madrid-February-1-2025-La-Liga,2024-25,Defense,0.0,50.0
2025-02-01,La Liga,Espanyol,Lucas Vázquez,17,es ESP,RB,33-215,86,0,0,0,0,2,0,0,0,96,0,1,0,0.1,0.1,0.2,7,0,81,90,90.0,7,66,2,2,1,0,0,0,0,0,0,1,0.0,1,0,0,0,1,1,1,0,81,90,90.0,1155,288,43,46,93.5,30,32,93.8,3,5,60.0,0,0.2,0.3,3,5,3,0,7,https://fbref.com/en/matches/bb8e8b39/Espanyol-Real-Madrid-February-1-2025-La-Liga,2024-25,Defense,50.0,50.0
2025-02-01,La Liga,Espanyol,Brahim Díaz,21,ma MAR,RM,25-182,4,0,0,0,0,0,0,0,0,8,0,0,0,0.0,0.0,0.0,0,0,8,8,100.0,1,6,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,8,8,100.0,111,19,5,5,100.0,3,3,100.0,0,0,0.0,0,0.0,0.0,0,0,0,0,1,https://fbref.com/en/matches/bb8e8b39/Espanyol-Real-Madrid-February-1-2025-La-Liga,2024-25,Midfield,0.0,50.0
2025-02-01,La Liga,Espanyol,Thibaut Courtois,1,be BEL,GK,32-266,90,0,0,0,0,0,0,0,0,27,0,0,0,0.0,0.0,0.0,0,0,27,27,100.0,0,19,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,27,27,100.0,553,368,9,9,100.0,17,17,100.0,1,1,100.0,0,0.0,0.0,0,0,0,0,0,https://fbref.com/en/matches/bb8e8b39/Espanyol-Real-Madrid-February-1-2025-La-Liga,2024-25,Goalkeeper,0.0,100.0
2025-02-08,La Liga,Atletico Madrid,Kylian Mbappé,9,fr FRA,FW,26-050,90,1,0,0,0,3,3,0,0,50,0,0,0,0.5,0.5,0.0,4,0,34,38,89.5,2,29,3,12,4,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,34,38,89.5,483,21,19,21,90.5,13,14,92.9,1,1,100.0,0,0.0,0.1,0,1,0,0,2,https://fbref.com/en/matches/442c5b57/El-Derbi-Madrileno-Real-Madrid-Atletico-Madrid-February-8-2025-La-Liga,2024-25,Forward,33.33333333333333,7.277777777777778
2025-02-08,La Liga,Atletico Madrid,Vinicius Júnior,7,br BRA,LW,24-211,90,0,0,0,0,3,1,0,0,46,1,1,0,0.1,0.1,0.3,6,0,28,32,87.5,2,32,7,9,5,1,0,0,0,1,0,0,,0,0,0,0,1,2,0,0,28,32,87.5,432,49,14,16,87.5,10,11,90.9,2,2,100.0,0,0.3,0.5,3,1,0,0,2,https://fbref.com/en/matches/442c5b57/El-Derbi-Madrileno-Real-Madrid-Atletico-Madrid-February-8-2025-La-Liga,2024-25,,55.55555555555556,0.0
2025-02-08,La Liga,Atletico Madrid,Rodrygo,11,br BRA,RW,24-030,87,0,0,0,0,3,1,0,0,81,0,1,0,0.1,0.1,0.4,8,0,62,70,88.6,8,53,4,7,3,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,62,70,88.6,793,224,42,44,95.5,15,18,83.3,2,5,40.0,0,0.4,0.2,4,7,0,0,8,https://fbref.com/en/matches/442c5b57/El-Derbi-Madrileno-Real-Madrid-Atletico-Madrid-February-8-2025-La-Liga,2024-25,,42.857142857142854,0.0
2025-02-08,La Liga,Atletico Madrid,Brahim Díaz,21,ma MAR,RW,25-189,3,0,0,0,0,0,0,0,0,4,0,0,0,0.0,0.0,0.0,0,0,3,3,100.0,0,2,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,3,3,100.0,29,9,3,3,100.0,0,0,,0,0,0.0,0,0.0,0.0,0,1,0,0,0,https://fbref.com/en/matches/442c5b57/El-Derbi-Madrileno-Real-Madrid-Atletico-Madrid-February-8-2025-La-Liga,2024-25,,0.0,0.0
2025-02-08,La Liga,Atletico Madrid,Jude Bellingham,5,eng ENG,AM,21-224,90,0,0,0,0,5,1,0,0,89,3,0,2,0.7,0.7,0.0,4,1,66,76,86.8,7,55,4,2,1,3,2,2,0,1,0,1,0.0,1,2,0,2,0,3,0,0,66,76,86.8,1208,187,26,28,92.9,29,34,85.3,10,12,83.3,0,0.0,0.0,1,11,1,0,7,https://fbref.com/en/matches/442c5b57/El-Derbi-Madrileno-Real-Madrid-Atletico-Madrid-February-8-2025-La-Liga,2024-25,Midfield,50.0,50.0
2025-02-08,La Liga,Atletico Madrid,Dani Ceballos,19,es ESP,DM,28-185,79,0,0,0,0,3,1,1,0,117,3,2,4,0.1,0.1,0.1,7,0,101,102,99.0,16,87,8,3,3,3,3,1,2,0,0,1,0.0,1,4,0,4,2,5,1,0,101,102,99.0,1754,501,44,44,100.0,46,47,97.9,9,9,100.0,0,0.1,0.5,2,18,2,0,16,https://fbref.com/en/matches/442c5b57/El-Derbi-Madrileno-Real-Madrid-Atletico-Madrid-February-8-2025-La-Liga,2024-25,Midfield,100.0,50.0
2025-02-08,La Liga,Atletico Madrid,Eduardo Camavinga,6,fr FRA,DM,22-090,11,0,0,0,0,0,0,0,0,11,1,0,0,0.0,0.0,0.0,1,0,6,8,75.0,0,5,0,0,0,1,0,0,1,0,0,0,,0,0,0,0,0,1,1,0,6,8,75.0,91,3,3,3,100.0,3,4,75.0,0,1,0.0,0,0.0,0.0,0,1,0,0,0,https://fbref.com/en/matches/442c5b57/El-Derbi-Madrileno-Real-Madrid-Atletico-Madrid-February-8-2025-La-Liga,2024-25,Midfield,0.0,50.0
2025-02-08,La Liga,Atletico Madrid,Federico Valverde,8,uy URU,"DM,RB",26-201,90,0,0,0,0,3,0,0,0,85,1,0,0,0.0,0.0,0.2,3,0,74,80,92.5,10,48,5,0,0,1,1,0,1,0,0,0,,0,0,0,0,0,1,0,0,74,80,92.5,1205,385,39,42,92.9,31,32,96.9,3,4,75.0,0,0.2,0.2,2,15,1,0,10,https://fbref.com/en/matches/442c5b57/El-Derbi-Madrileno-Real-Madrid-Atletico-Madrid-February-8-2025-La-Liga,2024-25,,0.0,0.0
2025-02-08,La Liga,Atletico Madrid,Fran Garcia,20,es ESP,LB,25-178,90,0,0,0,0,0,0,0,0,66,0,3,3,0.0,0.0,0.0,2,0,51,55,92.7,6,31,2,0,0,0,0,0,0,0,0,2,0.0,2,3,0,3,3,3,4,0,51,55,92.7,859,264,24,25,96.0,21,22,95.5,4,5,80.0,0,0.0,0.1,1,4,1,0,6,https://fbref.com/en/matches/442c5b57/El-Derbi-Madrileno-Real-Madrid-Atletico-Madrid-February-8-2025-La-Liga,2024-25,Defense,0.0,50.0
2025-02-08,La Liga,Atletico Madrid,Raúl Asencio,35,es ESP,CB,21-361,90,0,0,0,0,0,0,0,0,57,2,0,1,0.0,0.0,0.0,0,0,49,51,96.1,1,30,0,0,0,2,2,2,0,0,2,2,100.0,0,1,0,1,0,2,3,0,49,51,96.1,813,310,27,28,96.4,18,18,100.0,3,4,75.0,0,0.0,0.0,0,5,0,0,1,https://fbref.com/en/matches/442c5b57/El-Derbi-Madrileno-Real-Madrid-Atletico-Madrid-February-8-2025-La-Liga,2024-25,Defense,0.0,50.0
2025-02-08,La Liga,Atletico Madrid,Aurélien Tchouaméni,14,fr FRA,CB,25-012,90,0,0,0,0,1,1,0,0,70,2,0,2,0.0,0.0,0.0,0,0,59,65,90.8,2,42,0,0,0,2,1,1,0,1,0,0,,0,2,2,0,0,2,1,0,59,65,90.8,1181,394,16,19,84.2,38,40,95.0,5,6,83.3,0,0.0,0.0,0,5,0,0,2,https://fbref.com/en/matches/442c5b57/El-Derbi-Madrileno-Real-Madrid-Atletico-Madrid-February-8-2025-La-Liga,2024-25,Defense,0.0,50.0
2025-02-08,La Liga,Atletico Madrid,Lucas Vázquez,17,es ESP,RB,33-222,80,0,0,0,0,2,1,0,0,94,0,3,0,0.1,0.1,0.2,6,0,74,85,87.1,10,48,1,3,1,0,0,0,0,0,0,0,,0,0,0,0,3,3,1,0,74,85,87.1,1180,232,38,41,92.7,31,34,91.2,4,7,57.1,0,0.2,0.1,4,4,1,0,10,https://fbref.com/en/matches/442c5b57/El-Derbi-Madrileno-Real-Madrid-Atletico-Madrid-February-8-2025-La-Liga,2024-25,Defense,33.33333333333333,50.0
2025-02-08,La Liga,Atletico Madrid,Luka Modrić,10,hr CRO,DM,39-152,10,0,0,0,0,0,0,0,0,14,1,0,0,0.0,0.0,0.0,0,0,11,13,84.6,1,9,0,0,0,1,1,0,1,0,0,0,,0,0,0,0,0,1,0,0,11,13,84.6,200,43,6,6,100.0,4,5,80.0,1,2,50.0,0,0.0,0.0,0,4,0,0,1,https://fbref.com/en/matches/442c5b57/El-Derbi-Madrileno-Real-Madrid-Atletico-Madrid-February-8-2025-La-Liga,2024-25,Midfield,0.0,50.0
2025-02-08,La Liga,Atletico Madrid,Thibaut Courtois,1,be BEL,GK,32-273,90,0,0,0,0,0,0,0,0,30,0,0,0,0.0,0.0,0.0,0,0,22,29,75.9,0,11,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,22,29,75.9,453,365,7,7,100.0,14,14,100.0,1,8,12.5,0,0.0,0.0,0,0,0,0,0,https://fbref.com/en/matches/442c5b57/El-Derbi-Madrileno-Real-Madrid-Atletico-Madrid-February-8-2025-La-Liga,2024-25,Goalkeeper,0.0,50.54
2025-02-11,Champions League,Manchester City,Vinicius Júnior,7,br BRA,FW,24-214,90,0,1,0,0,3,1,0,0,40,0,1,0,0.1,0.1,1.6,10,2,19,28,67.9,2,31,9,6,3,0,0,0,0,0,0,2,0.0,2,0,0,0,1,1,0,0,19,28,67.9,297,68,8,10,80.0,7,8,87.5,2,4,50.0,1,1.6,0.5,5,2,0,0,2,https://fbref.com/en/matches/da89a9e9/Manchester-City-Real-Madrid-February-11-2025-Champions-League,2024-25,Forward,50.0,5.666666666666667
2025-02-11,Champions League,Manchester City,Kylian Mbappé,9,fr FRA,FW,26-053,89,1,0,0,0,5,3,0,0,34,0,0,0,0.9,0.9,0.0,1,0,20,24,83.3,3,20,2,3,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,20,24,83.3,277,57,9,10,90.0,7,10,70.0,1,1,100.0,0,0.0,0.0,0,2,0,0,3,https://fbref.com/en/matches/da89a9e9/Manchester-City-Real-Madrid-February-11-2025-Champions-League,2024-25,Forward,33.33333333333333,8.108614232209737
2025-02-11,Champions League,Manchester City,Fran Garcia,20,es ESP,LM,25-181,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,,0,0,,0,0,0.0,0,0.0,0.0,0,0,0,0,0,https://fbref.com/en/matches/da89a9e9/Manchester-City-Real-Madrid-February-11-2025-Champions-League,2024-25,Midfield,0.0,50.0
2025-02-11,Champions League,Manchester City,Jude Bellingham,5,eng ENG,LM,21-227,90,1,0,0,0,3,2,0,0,52,3,1,1,1.3,1.3,0.1,4,0,35,39,89.7,7,35,2,3,3,3,1,0,2,1,1,2,50.0,1,1,0,1,1,4,1,0,35,39,89.7,565,142,23,24,95.8,8,9,88.9,4,4,100.0,0,0.1,0.0,2,4,1,0,7,https://fbref.com/en/matches/da89a9e9/Manchester-City-Real-Madrid-February-11-2025-Champions-League,2024-25,Midfield,100.0,50.0
2025-02-11,Champions League,Manchester City,Dani Ceballos,19,es ESP,CM,28-188,80,0,1,0,0,2,0,0,0,57,4,0,0,0.1,0.1,0.5,5,1,46,48,95.8,9,33,0,2,0,4,3,3,1,0,3,4,75.0,1,0,0,0,0,4,0,0,46,48,95.8,698,259,20,21,95.2,20,20,100.0,3,4,75.0,1,0.5,0.5,1,3,2,0,9,https://fbref.com/en/matches/da89a9e9/Manchester-City-Real-Madrid-February-11-2025-Champions-League,2024-25,Midfield,0.0,50.0
2025-02-11,Champions League,Manchester City,Luka Modrić,10,hr CRO,CM,39-155,10,0,0,0,0,0,0,0,0,10,0,1,0,0.0,0.0,0.0,0,0,9,9,100.0,0,6,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,9,9,100.0,193,15,3,3,100.0,4,4,100.0,2,2,100.0,0,0.0,0.0,0,0,0,0,0,https://fbref.com/en/matches/da89a9e9/Manchester-City-Real-Madrid-February-11-2025-Champions-League,2024-25,Midfield,0.0,50.0
2025-02-11,Champions League,Manchester City,Eduardo Camavinga,6,fr FRA,CM,22-093,90,0,0,0,0,1,0,0,0,57,2,0,3,0.0,0.0,0.0,2,0,43,44,97.7,2,36,2,2,0,2,1,2,0,0,1,3,33.3,2,3,1,2,0,2,0,0,43,44,97.7,854,216,16,17,94.1,17,17,100.0,8,8,100.0,0,0.0,0.0,1,3,0,0,2,https://fbref.com/en/matches/da89a9e9/Manchester-City-Real-Madrid-February-11-2025-Champions-League,2024-25,Midfield,0.0,50.0
2025-02-11,Champions League,Manchester City,Rodrygo,11,br BRA,RM,24-033,83,0,0,0,0,1,0,0,0,43,1,0,0,0.1,0.1,0.3,4,0,26,34,76.5,4,27,3,3,2,1,0,0,0,1,0,0,,0,0,0,0,0,1,1,0,26,34,76.5,319,61,19,20,95.0,6,8,75.0,0,5,0.0,0,0.3,0.2,3,1,1,0,4,https://fbref.com/en/matches/da89a9e9/Manchester-City-Real-Madrid-February-11-2025-Champions-League,2024-25,Midfield,66.66666666666666,50.0
2025-02-11,Champions League,Manchester City,Brahim Díaz,21,ma MAR,RM,25-192,7,1,0,0,0,1,1,0,0,5,0,0,0,0.2,0.2,0.0,1,0,3,4,75.0,1,2,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,3,4,75.0,50,14,1,1,100.0,2,3,66.7,0,0,0.0,0,0.0,0.0,1,0,1,0,1,https://fbref.com/en/matches/da89a9e9/Manchester-City-Real-Madrid-February-11-2025-Champions-League,2024-25,Midfield,0.0,50.0
2025-02-11,Champions League,Manchester City,Ferland Mendy,23,fr FRA,LB,29-248,90,0,0,0,0,1,0,0,0,40,1,0,0,0.5,0.5,0.0,5,0,36,36,100.0,1,20,1,0,0,1,0,0,1,0,0,0,,0,0,0,0,0,1,1,0,36,36,100.0,475,170,22,22,100.0,12,12,100.0,0,0,0.0,0,0.0,0.1,0,0,0,0,1,https://fbref.com/en/matches/da89a9e9/Manchester-City-Real-Madrid-February-11-2025-Champions-League,2024-25,Defense,0.0,50.0
2025-02-11,Champions League,Manchester City,Raúl Asencio,35,es ESP,CB,21-364,90,0,0,0,0,0,0,0,0,56,2,0,2,0.0,0.0,0.0,0,0,46,49,93.9,0,41,0,0,0,2,2,2,0,0,0,0,,0,2,1,1,0,2,2,0,46,49,93.9,872,267,13,13,100.0,29,29,100.0,4,5,80.0,0,0.0,0.0,0,0,0,0,0,https://fbref.com/en/matches/da89a9e9/Manchester-City-Real-Madrid-February-11-2025-Champions-League,2024-25,Defense,0.0,50.0
2025-02-11,Champions League,Manchester City,Aurélien Tchouaméni,14,fr FRA,CB,25-015,90,0,0,0,0,0,0,0,0,54,2,1,1,0.0,0.0,0.0,0,0,43,46,93.5,1,33,0,0,0,2,1,1,1,0,1,1,100.0,0,1,1,0,1,3,3,0,43,46,93.5,730,168,17,18,94.4,25,26,96.2,1,2,50.0,0,0.0,0.0,0,0,0,0,1,https://fbref.com/en/matches/da89a9e9/Manchester-City-Real-Madrid-February-11-2025-Champions-League,2024-25,Defense,0.0,50.0
2025-02-11,Champions League,Manchester City,Federico Valverde,8,uy URU,RB,26-204,90,0,0,0,0,3,0,0,0,64,0,0,3,0.1,0.1,0.2,4,1,45,52,86.5,3,32,0,1,1,0,0,0,0,0,0,0,,0,3,1,2,0,0,4,0,45,52,86.5,831,177,20,22,90.9,16,19,84.2,7,8,87.5,0,0.2,0.1,1,1,3,0,3,https://fbref.com/en/matches/da89a9e9/Manchester-City-Real-Madrid-February-11-2025-Champions-League,2024-25,Defense,100.0,50.0
2025-02-11,Champions League,Manchester City,Thibaut Courtois,1,be BEL,GK,32-276,90,0,0,0,0,0,0,0,0,42,0,0,0,0.0,0.0,0.0,0,0,26,40,65.0,0,34,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,26,40,65.0,627,334,5,5,100.0,16,16,100.0,5,19,26.3,0,0.0,0.0,0,0,0,0,0,https://fbref.com/en/matches/da89a9e9/Manchester-City-Real-Madrid-February-11-2025-Champions-League,2024-25,Goalkeeper,0.0,49.52
2025-02-15,La Liga,Osasuna,Vinicius Júnior,7,br BRA,"LM,FW",24-218,90,0,0,0,0,4,1,0,0,51,0,0,0,0.6,0.6,0.1,7,0,22,33,66.7,2,36,5,10,6,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,22,33,66.7,351,80,11,14,78.6,8,11,72.7,1,4,25.0,0,0.1,0.1,2,1,0,0,2,https://fbref.com/en/matches/c667c7ca/Osasuna-Real-Madrid-February-15-2025-La-Liga,2024-25,,60.0,0.0
2025-02-15,La Liga,Osasuna,Kylian Mbappé,9,fr FRA,FW,26-057,90,1,0,0,0,8,4,0,0,50,0,0,0,0.6,0.6,0.5,5,0,29,34,85.3,2,31,6,7,5,0,0,0,0,0,0,2,0.0,2,0,0,0,0,0,0,0,29,34,85.3,279,69,23,23,100.0,3,5,60.0,0,1,0.0,0,0.5,0.6,2,3,0,0,2,https://fbref.com/en/matches/c667c7ca/Osasuna-Real-Madrid-February-15-2025-La-Liga,2024-25,Forward,71.42857142857143,11.865079365079366
2025-02-15,La Liga,Osasuna,Jude Bellingham,5,eng ENG,LM,21-231,38,0,0,0,0,0,0,0,1,28,0,0,1,0.0,0.0,0.1,2,0,24,25,96.0,4,17,2,2,2,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,0,0,24,25,96.0,397,100,11,12,91.7,9,9,100.0,3,3,100.0,0,0.1,0.2,1,2,1,0,4,https://fbref.com/en/matches/c667c7ca/Osasuna-Real-Madrid-February-15-2025-La-Liga,2024-25,Midfield,100.0,50.0
