Date,Competition,Opponent,Player,#,Nation,Pos,Age,Min, Gls, Ast, PK, PKatt, Sh, SoT, CrdY, CrdR, Int,Match URL
1/31/16,La Liga,Espanyol,Luka Modrić,19,hr CRO,CM,30-144,62,0,1,0,0,0,0,0,0,0,https://fbref.com/en/matches/ddd9d2ba/Real-Madrid-Espanyol-January-31-2016-La-Liga
1/31/16,La Liga,Espanyol,Jesé,20,es ESP,"FW,MF",22-339,28,0,1,0,0,0,0,0,0,0,https://fbref.com/en/matches/ddd9d2ba/Real-Madrid-Espanyol-January-31-2016-La-Liga
1/31/16,La Liga,Espanyol,Marcelo,12,br BRA,LB,27-264,90,0,0,0,0,1,0,0,0,2,https://fbref.com/en/matches/ddd9d2ba/Real-Madrid-Espanyol-January-31-2016-La-Liga
1/31/16,La Liga,Espanyol,Sergio Ramos,4,es ESP,CB,29-307,90,0,0,0,0,0,0,0,0,3,https://fbref.com/en/matches/ddd9d2ba/Real-Madrid-Espanyol-January-31-2016-La-Liga
1/31/16,La Liga,Espanyol,Raphaël Varane,5,fr FRA,CB,22-281,90,0,0,0,0,0,0,0,0,0,https://fbref.com/en/matches/ddd9d2ba/Real-Madrid-Espanyol-January-31-2016-La-Liga
1/31/16,La Liga,Espanyol,Dani Carvajal,2,es ESP,RB,24-020,90,0,0,0,0,0,0,0,0,1,https://fbref.com/en/matches/ddd9d2ba/Real-Madrid-Espanyol-January-31-2016-La-Liga
1/31/16,La Liga,Espanyol,Keylor Navas,1,cr CRC,GK,29-047,90,0,0,0,0,0,0,0,0,0,https://fbref.com/en/matches/ddd9d2ba/Real-Madrid-Espanyol-January-31-2016-La-Liga
2/7/16,La Liga,Granada,Karim Benzema,9,fr FRA,FW,28-050,90,1,0,0,0,4,2,0,0,0,https://fbref.com/en/matches/10e30f01/Granada-Real-Madrid-February-7-2016-La-Liga
2/7/16,La Liga,Granada,Cristiano Ronaldo,7,pt POR,FW,31-002,90,0,0,0,0,3,0,0,0,1,https://fbref.com/en/matches/10e30f01/Granada-Real-Madrid-February-7-2016-La-Liga
2/7/16,La Liga,Granada,James Rodríguez,10,co COL,FW,24-210,60,0,0,0,0,0,0,0,0,0,https://fbref.com/en/matches/10e30f01/Granada-Real-Madrid-February-7-2016-La-Liga
2/7/16,La Liga,Granada,Jesé,20,es ESP,"FW,MF",22-346,30,0,0,0,0,1,0,0,0,0,https://fbref.com/en/matches/10e30f01/Granada-Real-Madrid-February-7-2016-La-Liga
2/7/16,La Liga,Granada,Isco,22,es ESP,CM,23-292,77,0,0,0,0,1,0,0,0,0,https://fbref.com/en/matches/10e30f01/Granada-Real-Madrid-February-7-2016-La-Liga
2/7/16,La Liga,Granada,Mateo Kovačić,16,hr CRO,MF,21-277,13,0,1,0,0,0,0,0,0,0,https://fbref.com/en/matches/10e30f01/Granada-Real-Madrid-February-7-2016-La-Liga
2/7/16,La Liga,Granada,Toni Kroos,8,de GER,CM,26-034,90,0,0,0,0,0,0,0,0,1,https://fbref.com/en/matches/10e30f01/Granada-Real-Madrid-February-7-2016-La-Liga
2/7/16,La Liga,Granada,Luka Modrić,19,hr CRO,CM,30-151,90,1,0,0,0,3,2,0,0,1,https://fbref.com/en/matches/10e30f01/Granada-Real-Madrid-February-7-2016-La-Liga
2/7/16,La Liga,Granada,Marcelo,12,br BRA,LB,27-271,90,0,0,0,0,0,0,0,0,3,https://fbref.com/en/matches/10e30f01/Granada-Real-Madrid-February-7-2016-La-Liga
2/7/16,La Liga,Granada,Sergio Ramos,4,es ESP,CB,29-314,90,0,0,0,0,1,0,1,0,6,https://fbref.com/en/matches/10e30f01/Granada-Real-Madrid-February-7-2016-La-Liga
2/7/16,La Liga,Granada,Raphaël Varane,5,fr FRA,CB,22-288,90,0,0,0,0,0,0,0,0,1,https://fbref.com/en/matches/10e30f01/Granada-Real-Madrid-February-7-2016-La-Liga
2/7/16,La Liga,Granada,Dani Carvajal,2,es ESP,RB,24-027,85,0,1,0,0,1,0,1,0,0,https://fbref.com/en/matches/10e30f01/Granada-Real-Madrid-February-7-2016-La-Liga
2/7/16,La Liga,Granada,Nacho,6,es ESP,DF,26-020,5,0,0,0,0,0,0,0,0,0,https://fbref.com/en/matches/10e30f01/Granada-Real-Madrid-February-7-2016-La-Liga
2/7/16,La Liga,Granada,Keylor Navas,1,cr CRC,GK,29-054,90,0,0,0,0,0,0,0,0,0,https://fbref.com/en/matches/10e30f01/Granada-Real-Madrid-February-7-2016-La-Liga
2/13/16,La Liga,Athletic Club,Karim Benzema,9,fr FRA,FW,28-056,90,0,1,0,0,2,0,0,0,0,https://fbref.com/en/matches/a8282f86/Real-Madrid-Athletic-Club-February-13-2016-La-Liga
2/13/16,La Liga,Athletic Club,Cristiano Ronaldo,7,pt POR,FW,31-008,90,2,1,0,0,7,5,0,0,0,https://fbref.com/en/matches/a8282f86/Real-Madrid-Athletic-Club-February-13-2016-La-Liga
2/13/16,La Liga,Athletic Club,James Rodríguez,10,co COL,FW,24-216,79,1,0,0,0,3,1,0,0,1,https://fbref.com/en/matches/a8282f86/Real-Madrid-Athletic-Club-February-13-2016-La-Liga
2/13/16,La Liga,Athletic Club,Lucas Vázquez,17,es ESP,"DF,FW",24-227,11,0,1,0,0,0,0,0,0,0,https://fbref.com/en/matches/a8282f86/Real-Madrid-Athletic-Club-February-13-2016-La-Liga
2/13/16,La Liga,Athletic Club,Mateo Kovačić,16,hr CRO,CM,21-283,71,0,0,0,0,4,1,0,0,0,https://fbref.com/en/matches/a8282f86/Real-Madrid-Athletic-Club-February-13-2016-La-Liga
2/13/16,La Liga,Athletic Club,Isco,22,es ESP,"FW,MF",23-298,19,0,0,0,0,1,0,0,0,0,https://fbref.com/en/matches/a8282f86/Real-Madrid-Athletic-Club-February-13-2016-La-Liga
2/13/16,La Liga,Athletic Club,Toni Kroos,8,de GER,CM,26-040,90,1,0,0,0,1,1,0,0,4,https://fbref.com/en/matches/a8282f86/Real-Madrid-Athletic-Club-February-13-2016-La-Liga
2/13/16,La Liga,Athletic Club,Luka Modrić,19,hr CRO,CM,30-157,90,0,0,0,0,0,0,1,0,1,https://fbref.com/en/matches/a8282f86/Real-Madrid-Athletic-Club-February-13-2016-La-Liga
2/13/16,La Liga,Athletic Club,Dani Carvajal,2,es ESP,RB,24-033,90,0,0,0,0,0,0,0,0,2,https://fbref.com/en/matches/a8282f86/Real-Madrid-Athletic-Club-February-13-2016-La-Liga
2/13/16,La Liga,Athletic Club,Sergio Ramos,4,es ESP,CB,29-320,90,0,0,0,0,0,0,0,0,2,https://fbref.com/en/matches/a8282f86/Real-Madrid-Athletic-Club-February-13-2016-La-Liga
2/13/16,La Liga,Athletic Club,Raphaël Varane,5,fr FRA,CB,22-294,82,0,0,0,0,0,0,2,1,2,https://fbref.com/en/matches/a8282f86/Real-Madrid-Athletic-Club-February-13-2016-La-Liga
2/13/16,La Liga,Athletic Club,Danilo,23,br BRA,LB,24-213,67,0,1,0,0,1,1,0,0,1,https://fbref.com/en/matches/a8282f86/Real-Madrid-Athletic-Club-February-13-2016-La-Liga
2/13/16,La Liga,Athletic Club,Nacho,6,es ESP,DF,26-026,23,0,0,0,0,0,0,0,0,0,https://fbref.com/en/matches/a8282f86/Real-Madrid-Athletic-Club-February-13-2016-La-Liga
2/13/16,La Liga,Athletic Club,Keylor Navas,1,cr CRC,GK,29-060,90,0,0,0,0,0,0,0,0,0,https://fbref.com/en/matches/a8282f86/Real-Madrid-Athletic-Club-February-13-2016-La-Liga
2/17/16,Champions League,Roma,Karim Benzema,9,fr FRA,FW,28-060,90,0,0,0,0,6,2,0,0,0,https://fbref.com/en/matches/12b3ec91/Roma-Real-Madrid-February-17-2016-Champions-League
2/17/16,Champions League,Roma,Cristiano Ronaldo,7,pt POR,FW,31-012,89,1,0,0,0,6,1,0,0,0,https://fbref.com/en/matches/12b3ec91/Roma-Real-Madrid-February-17-2016-Champions-League
2/17/16,Champions League,Roma,Casemiro,14,br BRA,MF,23-359,1,0,0,0,0,0,0,0,0,0,https://fbref.com/en/matches/12b3ec91/Roma-Real-Madrid-February-17-2016-Champions-League
2/17/16,Champions League,Roma,James Rodríguez,10,co COL,FW,24-220,82,0,0,0,0,2,0,0,0,0,https://fbref.com/en/matches/12b3ec91/Roma-Real-Madrid-February-17-2016-Champions-League
2/17/16,Champions League,Roma,Jesé,20,es ESP,"FW,MF",22-356,8,1,0,0,0,1,1,0,0,0,https://fbref.com/en/matches/12b3ec91/Roma-Real-Madrid-February-17-2016-Champions-League
2/17/16,Champions League,Roma,Isco,22,es ESP,CM,23-302,64,0,0,0,0,1,0,0,0,1,https://fbref.com/en/matches/12b3ec91/Roma-Real-Madrid-February-17-2016-Champions-League
2/17/16,Champions League,Roma,Mateo Kovačić,16,hr CRO,MF,21-287,26,0,0,0,0,0,0,0,0,1,https://fbref.com/en/matches/12b3ec91/Roma-Real-Madrid-February-17-2016-Champions-League
2/17/16,Champions League,Roma,Toni Kroos,8,de GER,CM,26-044,90,0,0,0,0,0,0,0,0,1,https://fbref.com/en/matches/12b3ec91/Roma-Real-Madrid-February-17-2016-Champions-League
2/17/16,Champions League,Roma,Luka Modrić,19,hr CRO,CM,30-161,90,0,1,0,0,0,0,0,0,0,https://fbref.com/en/matches/12b3ec91/Roma-Real-Madrid-February-17-2016-Champions-League
2/17/16,Champions League,Roma,Marcelo,12,br BRA,LB,27-281,90,0,1,0,0,1,0,0,0,1,https://fbref.com/en/matches/12b3ec91/Roma-Real-Madrid-February-17-2016-Champions-League
2/17/16,Champions League,Roma,Sergio Ramos,4,es ESP,CB,29-324,90,0,0,0,0,1,0,1,0,2,https://fbref.com/en/matches/12b3ec91/Roma-Real-Madrid-February-17-2016-Champions-League
2/17/16,Champions League,Roma,Raphaël Varane,5,fr FRA,CB,22-298,90,0,0,0,0,0,0,1,0,3,https://fbref.com/en/matches/12b3ec91/Roma-Real-Madrid-February-17-2016-Champions-League
2/17/16,Champions League,Roma,Dani Carvajal,2,es ESP,RB,24-037,90,0,0,0,0,1,1,0,0,3,https://fbref.com/en/matches/12b3ec91/Roma-Real-Madrid-February-17-2016-Champions-League
2/17/16,Champions League,Roma,Keylor Navas,1,cr CRC,GK,29-064,90,0,0,0,0,0,0,0,0,0,https://fbref.com/en/matches/12b3ec91/Roma-Real-Madrid-February-17-2016-Champions-League
2/21/16,La Liga,Malaga,Isco,22,es ESP,FW,23-306,74,0,0,0,0,4,0,0,0,1,https://fbref.com/en/matches/fe4938f5/Malaga-Real-Madrid-February-21-2016-La-Liga
2/21/16,La Liga,Malaga,James Rodríguez,10,co COL,"FW,MF",24-224,16,0,0,0,0,1,1,0,0,0,https://fbref.com/en/matches/fe4938f5/Malaga-Real-Madrid-February-21-2016-La-Liga
2/21/16,La Liga,Malaga,Cristiano Ronaldo,7,pt POR,FW,31-016,90,1,0,0,1,4,3,0,0,0,https://fbref.com/en/matches/fe4938f5/Malaga-Real-Madrid-February-21-2016-La-Liga
2/21/16,La Liga,Malaga,Jesé,20,es ESP,FW,22-360,60,0,0,0,0,2,2,0,0,1,https://fbref.com/en/matches/fe4938f5/Malaga-Real-Madrid-February-21-2016-La-Liga
2/21/16,La Liga,Malaga,Lucas Vázquez,17,es ESP,"DF,FW",24-235,30,0,0,0,0,0,0,0,0,0,https://fbref.com/en/matches/fe4938f5/Malaga-Real-Madrid-February-21-2016-La-Liga
2/21/16,La Liga,Malaga,Mateo Kovačić,16,hr CRO,CM,21-291,90,0,0,0,0,0,0,0,0,0,https://fbref.com/en/matches/fe4938f5/Malaga-Real-Madrid-February-21-2016-La-Liga
2/21/16,La Liga,Malaga,Toni Kroos,8,de GER,CM,26-048,90,0,1,0,0,0,0,0,0,1,https://fbref.com/en/matches/fe4938f5/Malaga-Real-Madrid-February-21-2016-La-Liga
2/21/16,La Liga,Malaga,Luka Modrić,19,hr CRO,CM,30-165,90,0,0,0,0,0,0,1,0,4,https://fbref.com/en/matches/fe4938f5/Malaga-Real-Madrid-February-21-2016-La-Liga
2/21/16,La Liga,Malaga,Marcelo,12,br BRA,LB,27-285,90,0,0,0,0,2,0,1,0,0,https://fbref.com/en/matches/fe4938f5/Malaga-Real-Madrid-February-21-2016-La-Liga
2/21/16,La Liga,Malaga,Sergio Ramos,4,es ESP,CB,29-328,90,0,0,0,0,1,1,0,0,2,https://fbref.com/en/matches/fe4938f5/Malaga-Real-Madrid-February-21-2016-La-Liga
2/21/16,La Liga,Malaga,Nacho,6,es ESP,CB,26-034,90,0,0,0,0,0,0,0,0,5,https://fbref.com/en/matches/fe4938f5/Malaga-Real-Madrid-February-21-2016-La-Liga
2/21/16,La Liga,Malaga,Dani Carvajal,2,es ESP,RB,24-041,90,0,0,0,0,0,0,0,0,0,https://fbref.com/en/matches/fe4938f5/Malaga-Real-Madrid-February-21-2016-La-Liga
2/21/16,La Liga,Malaga,Keylor Navas,1,cr CRC,GK,29-068,90,0,0,0,0,0,0,0,0,0,https://fbref.com/en/matches/fe4938f5/Malaga-Real-Madrid-February-21-2016-La-Liga
2/27/16,La Liga,Atletico Madrid,Karim Benzema,9,fr FRA,FW,28-070,45,0,0,0,0,1,0,0,0,0,https://fbref.com/en/matches/4c26cd15/El-Derbi-Madrileno-Real-Madrid-Atletico-Madrid-February-27-2016-La-Liga
2/27/16,La Liga,Atletico Madrid,Borja Mayoral,29,es ESP,FW,18-328,45,0,0,0,0,2,0,0,0,0,https://fbref.com/en/matches/4c26cd15/El-Derbi-Madrileno-Real-Madrid-Atletico-Madrid-February-27-2016-La-Liga
2/27/16,La Liga,Atletico Madrid,Cristiano Ronaldo,7,pt POR,FW,31-022,90,0,0,0,0,7,3,0,0,1,https://fbref.com/en/matches/4c26cd15/El-Derbi-Madrileno-Real-Madrid-Atletico-Madrid-February-27-2016-La-Liga
2/27/16,La Liga,Atletico Madrid,James Rodríguez,10,co COL,FW,24-230,56,0,0,0,0,1,0,0,0,1,https://fbref.com/en/matches/4c26cd15/El-Derbi-Madrileno-Real-Madrid-Atletico-Madrid-February-27-2016-La-Liga
2/27/16,La Liga,Atletico Madrid,Lucas Vázquez,17,es ESP,"DF,FW",24-241,34,0,0,0,0,0,0,1,0,0,https://fbref.com/en/matches/4c26cd15/El-Derbi-Madrileno-Real-Madrid-Atletico-Madrid-February-27-2016-La-Liga
2/27/16,La Liga,Atletico Madrid,Isco,22,es ESP,CM,23-312,69,0,0,0,0,0,0,0,0,4,https://fbref.com/en/matches/4c26cd15/El-Derbi-Madrileno-Real-Madrid-Atletico-Madrid-February-27-2016-La-Liga
2/27/16,La Liga,Atletico Madrid,Jesé,20,es ESP,"FW,MF",23-001,21,0,0,0,0,0,0,0,0,0,https://fbref.com/en/matches/4c26cd15/El-Derbi-Madrileno-Real-Madrid-Atletico-Madrid-February-27-2016-La-Liga
2/27/16,La Liga,Atletico Madrid,Toni Kroos,8,de GER,CM,26-054,90,0,0,0,0,1,0,0,0,2,https://fbref.com/en/matches/4c26cd15/El-Derbi-Madrileno-Real-Madrid-Atletico-Madrid-February-27-2016-La-Liga
2/27/16,La Liga,Atletico Madrid,Luka Modrić,19,hr CRO,CM,30-171,90,0,0,0,0,1,0,0,0,2,https://fbref.com/en/matches/4c26cd15/El-Derbi-Madrileno-Real-Madrid-Atletico-Madrid-February-27-2016-La-Liga
2/27/16,La Liga,Atletico Madrid,Danilo,23,br BRA,RB,24-227,90,0,0,0,0,1,0,0,0,0,https://fbref.com/en/matches/4c26cd15/El-Derbi-Madrileno-Real-Madrid-Atletico-Madrid-February-27-2016-La-Liga
2/27/16,La Liga,Atletico Madrid,Sergio Ramos,4,es ESP,CB,29-334,90,0,0,0,0,0,0,1,0,3,https://fbref.com/en/matches/4c26cd15/El-Derbi-Madrileno-Real-Madrid-Atletico-Madrid-February-27-2016-La-Liga
2/27/16,La Liga,Atletico Madrid,Raphaël Varane,5,fr FRA,CB,22-308,90,0,0,0,0,1,0,0,0,1,https://fbref.com/en/matches/4c26cd15/El-Derbi-Madrileno-Real-Madrid-Atletico-Madrid-February-27-2016-La-Liga
2/27/16,La Liga,Atletico Madrid,Dani Carvajal,2,es ESP,LB,24-047,90,0,0,0,0,0,0,1,0,0,https://fbref.com/en/matches/4c26cd15/El-Derbi-Madrileno-Real-Madrid-Atletico-Madrid-February-27-2016-La-Liga
2/27/16,La Liga,Atletico Madrid,Keylor Navas,1,cr CRC,GK,29-074,90,0,0,0,0,0,0,0,0,0,https://fbref.com/en/matches/4c26cd15/El-Derbi-Madrileno-Real-Madrid-Atletico-Madrid-February-27-2016-La-Liga
3/2/16,La Liga,Levante,Borja Mayoral,29,es ESP,FW,18-332,85,0,0,0,0,1,0,0,0,0,https://fbref.com/en/matches/78e89fd0/Levante-Real-Madrid-March-2-2016-La-Liga
3/2/16,La Liga,Levante,Jesé,20,es ESP,"FW,MF",23-005,5,0,0,0,0,2,2,0,0,0,https://fbref.com/en/matches/78e89fd0/Levante-Real-Madrid-March-2-2016-La-Liga
3/2/16,La Liga,Levante,Cristiano Ronaldo,7,pt POR,AM,31-026,90,1,1,1,1,9,4,0,0,0,https://fbref.com/en/matches/78e89fd0/Levante-Real-Madrid-March-2-2016-La-Liga
3/2/16,La Liga,Levante,Lucas Vázquez,17,es ESP,AM,24-245,90,0,0,0,0,1,0,1,0,5,https://fbref.com/en/matches/78e89fd0/Levante-Real-Madrid-March-2-2016-La-Liga
3/2/16,La Liga,Levante,James Rodríguez,10,co COL,AM,24-234,79,0,0,0,0,2,0,0,0,1,https://fbref.com/en/matches/78e89fd0/Levante-Real-Madrid-March-2-2016-La-Liga
3/2/16,La Liga,Levante,Isco,22,es ESP,"FW,MF",23-316,11,1,0,0,0,1,1,0,0,0,https://fbref.com/en/matches/78e89fd0/Levante-Real-Madrid-March-2-2016-La-Liga
3/2/16,La Liga,Levante,Toni Kroos,8,de GER,DM,26-058,90,0,0,0,0,1,0,0,0,1,https://fbref.com/en/matches/78e89fd0/Levante-Real-Madrid-March-2-2016-La-Liga
3/2/16,La Liga,Levante,Casemiro,14,br BRA,DM,24-008,73,0,0,0,0,2,0,0,0,1,https://fbref.com/en/matches/78e89fd0/Levante-Real-Madrid-March-2-2016-La-Liga
3/2/16,La Liga,Levante,Mateo Kovačić,16,hr CRO,MF,21-301,17,0,0,0,0,0,0,0,0,0,https://fbref.com/en/matches/78e89fd0/Levante-Real-Madrid-March-2-2016-La-Liga
3/2/16,La Liga,Levante,Nacho,6,es ESP,LB,26-044,90,0,0,0,0,1,1,0,0,3,https://fbref.com/en/matches/78e89fd0/Levante-Real-Madrid-March-2-2016-La-Liga
3/2/16,La Liga,Levante,Raphaël Varane,5,fr FRA,CB,22-312,90,0,0,0,0,0,0,0,0,0,https://fbref.com/en/matches/78e89fd0/Levante-Real-Madrid-March-2-2016-La-Liga
3/2/16,La Liga,Levante,Pepe,3,pt POR,CB,33-005,90,0,0,0,0,0,0,0,0,0,https://fbref.com/en/matches/78e89fd0/Levante-Real-Madrid-March-2-2016-La-Liga
3/2/16,La Liga,Levante,Danilo,23,br BRA,RB,24-231,90,0,0,0,0,1,0,0,0,5,https://fbref.com/en/matches/78e89fd0/Levante-Real-Madrid-March-2-2016-La-Liga
3/2/16,La Liga,Levante,Keylor Navas,1,cr CRC,GK,29-078,90,0,0,0,0,0,0,0,0,0,https://fbref.com/en/matches/78e89fd0/Levante-Real-Madrid-March-2-2016-La-Liga
3/5/16,La Liga,Celta Vigo,Borja Mayoral,29,es ESP,FW,18-335,69,0,0,0,0,0,0,0,0,1,https://fbref.com/en/matches/988ff67f/Real-Madrid-Celta-Vigo-March-5-2016-La-Liga
3/5/16,La Liga,Celta Vigo,Jesé,20,es ESP,"FW,MF",23-008,21,1,1,0,0,1,1,0,0,0,https://fbref.com/en/matches/988ff67f/Real-Madrid-Celta-Vigo-March-5-2016-La-Liga
3/5/16,La Liga,Celta Vigo,Cristiano Ronaldo,7,pt POR,FW,31-029,90,4,0,0,0,7,6,0,0,0,https://fbref.com/en/matches/988ff67f/Real-Madrid-Celta-Vigo-March-5-2016-La-Liga
3/5/16,La Liga,Celta Vigo,Lucas Vázquez,17,es ESP,FW,24-248,90,0,0,0,0,2,0,0,0,1,https://fbref.com/en/matches/988ff67f/Real-Madrid-Celta-Vigo-March-5-2016-La-Liga
3/5/16,La Liga,Celta Vigo,Isco,22,es ESP,CM,23-319,65,0,2,0,0,1,1,0,0,0,https://fbref.com/en/matches/988ff67f/Real-Madrid-Celta-Vigo-March-5-2016-La-Liga
3/5/16,La Liga,Celta Vigo,Gareth Bale,11,wls WAL,"FW,MF",26-233,25,1,0,0,0,2,1,0,0,0,https://fbref.com/en/matches/988ff67f/Real-Madrid-Celta-Vigo-March-5-2016-La-Liga
3/5/16,La Liga,Celta Vigo,Casemiro,14,br BRA,CM,24-011,90,0,1,0,0,3,1,0,0,1,https://fbref.com/en/matches/988ff67f/Real-Madrid-Celta-Vigo-March-5-2016-La-Liga
3/5/16,La Liga,Celta Vigo,Mateo Kovačić,16,hr CRO,CM,21-304,90,0,0,0,0,0,0,0,0,2,https://fbref.com/en/matches/988ff67f/Real-Madrid-Celta-Vigo-March-5-2016-La-Liga
3/5/16,La Liga,Celta Vigo,Danilo,23,br BRA,RB,24-234,90,0,0,0,0,1,0,1,0,3,https://fbref.com/en/matches/988ff67f/Real-Madrid-Celta-Vigo-March-5-2016-La-Liga
3/5/16,La Liga,Celta Vigo,Pepe,3,pt POR,CB,33-008,90,1,0,0,0,2,2,1,0,2,https://fbref.com/en/matches/988ff67f/Real-Madrid-Celta-Vigo-March-5-2016-La-Liga
3/5/16,La Liga,Celta Vigo,Sergio Ramos,4,es ESP,CB,29-341,90,0,1,0,0,1,0,0,0,6,https://fbref.com/en/matches/988ff67f/Real-Madrid-Celta-Vigo-March-5-2016-La-Liga
3/5/16,La Liga,Celta Vigo,Dani Carvajal,2,es ESP,LB,24-054,76,0,0,0,0,0,0,0,0,2,https://fbref.com/en/matches/988ff67f/Real-Madrid-Celta-Vigo-March-5-2016-La-Liga
3/5/16,La Liga,Celta Vigo,Marcelo,12,br BRA,"DF,MF",27-298,14,0,0,0,0,0,0,0,0,0,https://fbref.com/en/matches/988ff67f/Real-Madrid-Celta-Vigo-March-5-2016-La-Liga
3/5/16,La Liga,Celta Vigo,Keylor Navas,1,cr CRC,GK,29-081,90,0,0,0,0,0,0,0,0,0,https://fbref.com/en/matches/988ff67f/Real-Madrid-Celta-Vigo-March-5-2016-La-Liga
3/8/16,Champions League,Roma,Cristiano Ronaldo,7,pt POR,FW,31-032,90,1,1,0,0,14,3,0,0,0,https://fbref.com/en/matches/389ffaea/Real-Madrid-Roma-March-8-2016-Champions-League
3/8/16,Champions League,Roma,Gareth Bale,11,wls WAL,FW,26-236,61,0,0,0,0,1,0,0,0,0,https://fbref.com/en/matches/389ffaea/Real-Madrid-Roma-March-8-2016-Champions-League
3/8/16,Champions League,Roma,Lucas Vázquez,17,es ESP,"DF,FW",24-251,29,0,1,0,0,1,0,0,0,0,https://fbref.com/en/matches/389ffaea/Real-Madrid-Roma-March-8-2016-Champions-League
3/8/16,Champions League,Roma,James Rodríguez,10,co COL,FW,24-240,90,1,0,0,0,4,2,0,0,0,https://fbref.com/en/matches/389ffaea/Real-Madrid-Roma-March-8-2016-Champions-League
3/8/16,Champions League,Roma,Toni Kroos,8,de GER,CM,26-064,90,0,0,0,0,3,2,0,0,2,https://fbref.com/en/matches/389ffaea/Real-Madrid-Roma-March-8-2016-Champions-League
3/8/16,Champions League,Roma,Casemiro,14,br BRA,CM,24-014,84,0,0,0,0,3,0,0,0,2,https://fbref.com/en/matches/389ffaea/Real-Madrid-Roma-March-8-2016-Champions-League
3/8/16,Champions League,Roma,Mateo Kovačić,16,hr CRO,MF,21-307,6,0,0,0,0,0,0,0,0,0,https://fbref.com/en/matches/389ffaea/Real-Madrid-Roma-March-8-2016-Champions-League
3/8/16,Champions League,Roma,Luka Modrić,19,hr CRO,CM,30-181,76,0,0,0,0,3,1,0,0,2,https://fbref.com/en/matches/389ffaea/Real-Madrid-Roma-March-8-2016-Champions-League
3/8/16,Champions League,Roma,Jesé,20,es ESP,"FW,MF",23-011,14,0,0,0,0,1,0,0,0,0,https://fbref.com/en/matches/389ffaea/Real-Madrid-Roma-March-8-2016-Champions-League
3/8/16,Champions League,Roma,Marcelo,12,br BRA,LB,27-301,90,0,0,0,0,6,1,0,0,4,https://fbref.com/en/matches/389ffaea/Real-Madrid-Roma-March-8-2016-Champions-League
3/8/16,Champions League,Roma,Sergio Ramos,4,es ESP,CB,29-344,90,0,0,0,0,0,0,0,0,2,https://fbref.com/en/matches/389ffaea/Real-Madrid-Roma-March-8-2016-Champions-League
3/8/16,Champions League,Roma,Pepe,3,pt POR,CB,33-011,90,0,0,0,0,0,0,0,0,2,https://fbref.com/en/matches/389ffaea/Real-Madrid-Roma-March-8-2016-Champions-League
3/8/16,Champions League,Roma,Danilo,23,br BRA,RB,24-237,90,0,0,0,0,1,0,1,0,4,https://fbref.com/en/matches/389ffaea/Real-Madrid-Roma-March-8-2016-Champions-League
3/8/16,Champions League,Roma,Keylor Navas,1,cr CRC,GK,29-084,90,0,0,0,0,0,0,0,0,0,https://fbref.com/en/matches/389ffaea/Real-Madrid-Roma-March-8-2016-Champions-League
3/13/16,La Liga,Las Palmas,Cristiano Ronaldo,7,pt POR,FW,31-037,90,0,0,0,0,4,2,0,0,0,https://fbref.com/en/matches/fe2ed8da/Las-Palmas-Real-Madrid-March-13-2016-La-Liga
3/13/16,La Liga,Las Palmas,Gareth Bale,11,wls WAL,FW,26-241,78,0,0,0,0,3,0,0,0,3,https://fbref.com/en/matches/fe2ed8da/Las-Palmas-Real-Madrid-March-13-2016-La-Liga
3/13/16,La Liga,Las Palmas,Jesé,20,es ESP,"FW,MF",23-016,12,0,1,0,0,0,0,0,0,1,https://fbref.com/en/matches/fe2ed8da/Las-Palmas-Real-Madrid-March-13-2016-La-Liga
3/13/16,La Liga,Las Palmas,Lucas Vázquez,17,es ESP,FW,24-256,90,0,0,0,0,0,0,0,0,1,https://fbref.com/en/matches/fe2ed8da/Las-Palmas-Real-Madrid-March-13-2016-La-Liga
3/13/16,La Liga,Las Palmas,Isco,22,es ESP,CM,23-327,59,0,1,0,0,1,0,1,0,0,https://fbref.com/en/matches/fe2ed8da/Las-Palmas-Real-Madrid-March-13-2016-La-Liga
3/13/16,La Liga,Las Palmas,Mateo Kovačić,16,hr CRO,MF,21-312,31,0,0,0,0,0,0,0,0,0,https://fbref.com/en/matches/fe2ed8da/Las-Palmas-Real-Madrid-March-13-2016-La-Liga
3/13/16,La Liga,Las Palmas,Casemiro,14,br BRA,CM,24-019,90,1,0,0,0,1,1,1,0,2,https://fbref.com/en/matches/fe2ed8da/Las-Palmas-Real-Madrid-March-13-2016-La-Liga
3/13/16,La Liga,Las Palmas,Luka Modrić,19,hr CRO,CM,30-186,89,0,0,0,0,0,0,0,0,0,https://fbref.com/en/matches/fe2ed8da/Las-Palmas-Real-Madrid-March-13-2016-La-Liga
3/13/16,La Liga,Las Palmas,Marcelo,12,br BRA,"DF,MF",27-306,1,0,0,0,0,0,0,0,0,0,https://fbref.com/en/matches/fe2ed8da/Las-Palmas-Real-Madrid-March-13-2016-La-Liga
3/13/16,La Liga,Las Palmas,Álvaro Arbeloa,17,es ESP,LB,33-056,90,0,0,0,0,0,0,0,0,5,https://fbref.com/en/matches/fe2ed8da/Las-Palmas-Real-Madrid-March-13-2016-La-Liga
3/13/16,La Liga,Las Palmas,Sergio Ramos,4,es ESP,CB,29-349,89,1,0,0,0,2,1,2,1,3,https://fbref.com/en/matches/fe2ed8da/Las-Palmas-Real-Madrid-March-13-2016-La-Liga
