match_id,player_id,player_name,jersey_number,position,match_date,competition,opponent,home_away,result,played,started,minutes_played,goals,assists,shots,shots_on_target,passes,passes_completed,pass_accuracy,tackles,interceptions,clearances,yellow_cards,red_cards,fouls_committed,fouls_suffered,saves,goals_conceded,clean_sheet,rating,player_of_match
42,186299,Aymeric Laporte,14,Defender,2024-02-23,UEFA Champions League,Real Madrid,Away,Loss,False,False,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,False,0.0,False
42,28575676,James Mcatee,87,Midfielder,2024-02-23,UEFA Champions League,Real Madrid,Away,Loss,True,True,74,0,0,5,5,98,85,86.7,2,3,0,0,0,2,2,0,0,False,5.87,False
42,37545384,Maximo Perrone,32,Midfielder,2024-02-23,UEFA Champions League,Real Madrid,Away,Loss,False,False,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,False,0.0,False
42,3354,Kalvin Phillips,4,Midfielder,2024-02-23,UEFA Champions League,Real Madrid,Away,Loss,True,True,71,1,1,5,1,53,40,75.5,0,4,1,0,0,3,4,0,0,False,6.72,False
42,24838234,Josh Wilson-Esbrand,97,Defender,2024-02-23,UEFA Champions League,Real Madrid,Away,Loss,False,False,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,False,0.0,False
42,4536537,Sergio Gómez Martín,21,Midfielder,2024-02-23,UEFA Champions League,Real Madrid,Away,Loss,True,False,13,0,0,3,0,91,74,81.3,0,4,0,0,0,2,4,0,0,False,5.72,False
42,21394947,Julián Álvarez,19,Midfielder,2024-02-23,UEFA Champions League,Real Madrid,Away,Loss,True,True,63,0,1,1,1,54,42,77.8,5,2,2,1,0,3,0,0,0,False,5.62,False
42,37459073,Rico Lewis,82,Defender,2024-02-23,UEFA Champions League,Real Madrid,Away,Loss,True,False,35,0,0,2,0,49,42,85.7,5,1,5,0,0,1,3,0,0,False,6.46,False
42,198062,Manuel Obafemi Akanji,25,Defender,2024-02-23,UEFA Champions League,Real Madrid,Away,Loss,True,True,67,0,0,2,0,75,58,77.3,7,2,7,0,0,1,2,0,0,False,5.85,False
42,1116,Jack Grealish,10,Midfielder,2024-02-23,UEFA Champions League,Real Madrid,Away,Loss,True,True,79,0,0,2,0,99,74,74.7,3,4,1,0,0,3,0,0,0,False,5.69,False
42,162536,Rúben Santos Gato Alves Dias,3,Defender,2024-02-23,UEFA Champions League,Real Madrid,Away,Loss,False,False,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,False,0.0,False
42,37286732,Oscar Bobb,52,Midfielder,2024-02-23,UEFA Champions League,Real Madrid,Away,Loss,True,True,65,0,0,1,1,56,48,85.7,4,2,2,0,1,3,2,0,0,False,5.0,False
42,37612626,Jacob Wright,56,Midfielder,2024-02-23,UEFA Champions League,Real Madrid,Away,Loss,True,True,74,0,0,4,2,76,63,82.9,4,4,0,0,0,1,2,0,0,False,6.23,False
42,21781428,Matheus Luiz Nunes,27,Midfielder,2024-02-23,UEFA Champions League,Real Madrid,Away,Loss,True,True,73,0,0,2,0,61,49,80.3,4,0,1,0,0,0,3,0,0,False,5.54,False
42,982,John Stones,5,Midfielder,2024-02-23,UEFA Champions League,Real Madrid,Away,Loss,True,True,61,0,0,1,1,47,36,76.6,5,2,1,0,0,0,3,0,0,False,6.42,False
42,159142,Ederson Santana de Moraes,31,Goalkeeper,2024-02-23,UEFA Champions League,Real Madrid,Away,Loss,False,False,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,False,0.0,False
42,1869,Nathan Aké,6,Defender,2024-02-23,UEFA Champions League,Real Madrid,Away,Loss,True,True,70,0,0,0,0,63,52,82.5,6,4,5,0,0,2,2,0,0,False,6.2,False
42,186910,Rodrigo Hernández Cascante,16,Midfielder,2024-02-23,UEFA Champions League,Real Madrid,Away,Loss,True,False,41,0,0,3,1,55,41,74.5,5,2,2,0,0,2,3,0,0,False,6.46,False
42,911,Kyle Walker,2,Defender,2024-02-23,UEFA Champions League,Real Madrid,Away,Loss,False,False,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,False,0.0,False
43,105,Scott Carson,33,Goalkeeper,2024-02-26,UEFA Champions League,Tottenham,Away,Win,True,True,75,0,0,0,0,54,45,83.3,0,1,2,0,0,0,2,2,0,True,6.02,False
43,37581761,Mahamadou Susoho,76,Midfielder,2024-02-26,UEFA Champions League,Tottenham,Away,Win,True,True,89,0,0,1,1,42,38,90.5,5,3,1,0,0,2,4,0,0,False,5.73,False
43,30467945,Micah Hamilton,92,Midfielder,2024-02-26,UEFA Champions League,Tottenham,Away,Win,True,True,73,0,0,5,3,67,59,88.1,1,4,2,0,0,0,0,0,0,False,6.23,False
43,34594,Stefan Ortega Moreno,18,Goalkeeper,2024-02-26,UEFA Champions League,Tottenham,Away,Win,False,False,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,False,0.0,False
43,30446925,Issa Kabore,78,Defender,2024-02-26,UEFA Champions League,Tottenham,Away,Win,False,False,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,False,0.0,False
43,336133,Philip Foden,47,Midfielder,2024-02-26,UEFA Champions League,Tottenham,Away,Win,True,True,87,0,0,5,5,41,32,78.0,2,4,0,0,0,1,2,0,0,False,5.67,False
43,73147,Mateo Kovačić,8,Midfielder,2024-02-26,UEFA Champions League,Tottenham,Away,Win,True,True,62,0,0,1,1,49,37,75.5,3,3,1,0,0,1,3,0,0,False,5.84,False
43,23697990,Jeremy Doku,11,Forward,2024-02-26,UEFA Champions League,Tottenham,Away,Win,True,False,18,0,0,3,3,45,39,86.7,2,0,1,0,0,2,4,0,0,False,6.5,False
43,1371,Kevin De Bruyne,17,Midfielder,2024-02-26,UEFA Champions League,Tottenham,Away,Win,True,True,70,0,0,3,2,82,76,92.7,5,1,2,0,0,1,0,0,0,False,5.51,False
43,154421,Erling Håland,9,Forward,2024-02-26,UEFA Champions League,Tottenham,Away,Win,True,True,84,0,0,1,1,34,30,88.2,0,2,2,0,0,0,0,0,0,False,5.5,False
43,96353,Bernardo Mota Veiga de Carvalho e Silva,20,Midfielder,2024-02-26,UEFA Champions League,Tottenham,Away,Win,True,True,74,0,1,0,0,59,44,74.6,3,4,1,0,0,0,2,0,0,False,6.43,False
43,24838191,Joško Gvardiol,24,Defender,2024-02-26,UEFA Champions League,Tottenham,Away,Win,True,True,74,0,0,3,3,34,29,85.3,4,2,7,0,0,1,1,0,0,False,5.77,False
43,28912747,Cole Palmer,80,Midfielder,2024-02-26,UEFA Champions League,Tottenham,Away,Win,True,True,81,0,0,1,0,57,51,89.5,3,1,1,0,0,1,2,0,0,False,6.41,False
43,186299,Aymeric Laporte,14,Defender,2024-02-26,UEFA Champions League,Tottenham,Away,Win,True,False,26,0,0,2,2,36,30,83.3,1,4,5,0,0,0,0,0,0,False,5.92,False
43,28575676,James Mcatee,87,Midfielder,2024-02-26,UEFA Champions League,Tottenham,Away,Win,True,True,85,0,1,0,0,56,45,80.4,0,2,0,0,0,3,1,0,0,False,5.91,False
43,37545384,Maximo Perrone,32,Midfielder,2024-02-26,UEFA Champions League,Tottenham,Away,Win,True,True,61,0,0,3,2,94,84,89.4,0,4,2,0,0,1,0,0,0,False,5.87,False
43,3354,Kalvin Phillips,4,Midfielder,2024-02-26,UEFA Champions League,Tottenham,Away,Win,True,True,63,0,0,0,0,56,51,91.1,1,1,2,0,0,0,1,0,0,False,6.19,False
43,24838234,Josh Wilson-Esbrand,97,Defender,2024-02-26,UEFA Champions League,Tottenham,Away,Win,True,True,83,0,0,0,0,31,27,87.1,6,3,3,0,0,2,4,0,0,False,5.62,False
43,4536537,Sergio Gómez Martín,21,Midfielder,2024-02-26,UEFA Champions League,Tottenham,Away,Win,False,False,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,False,0.0,False
43,21394947,Julián Álvarez,19,Midfielder,2024-02-26,UEFA Champions League,Tottenham,Away,Win,True,True,90,0,0,1,1,69,64,92.8,3,4,2,0,0,2,1,0,0,False,6.09,False
43,37459073,Rico Lewis,82,Defender,2024-02-26,UEFA Champions League,Tottenham,Away,Win,True,False,12,0,0,2,1,32,24,75.0,3,2,6,0,0,1,1,0,0,False,5.66,False
43,198062,Manuel Obafemi Akanji,25,Defender,2024-02-26,UEFA Champions League,Tottenham,Away,Win,True,True,83,0,0,3,0,66,53,80.3,7,4,1,0,0,3,2,0,0,False,6.39,False
43,1116,Jack Grealish,10,Midfielder,2024-02-26,UEFA Champions League,Tottenham,Away,Win,True,True,70,0,0,4,2,52,47,90.4,4,3,1,0,0,3,1,0,0,False,6.04,False
43,162536,Rúben Santos Gato Alves Dias,3,Defender,2024-02-26,UEFA Champions League,Tottenham,Away,Win,False,False,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,False,0.0,False
43,37286732,Oscar Bobb,52,Midfielder,2024-02-26,UEFA Champions League,Tottenham,Away,Win,True,True,84,1,0,0,0,94,83,88.3,1,3,2,0,0,3,4,0,0,False,6.59,False
43,37612626,Jacob Wright,56,Midfielder,2024-02-26,UEFA Champions League,Tottenham,Away,Win,True,False,19,0,1,5,2,65,61,93.8,2,4,0,0,0,0,1,0,0,False,6.67,False
43,21781428,Matheus Luiz Nunes,27,Midfielder,2024-02-26,UEFA Champions League,Tottenham,Away,Win,True,True,79,0,0,1,1,52,42,80.8,0,0,0,0,0,1,4,0,0,False,6.43,False
43,982,John Stones,5,Midfielder,2024-02-26,UEFA Champions League,Tottenham,Away,Win,False,False,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,False,0.0,False
43,159142,Ederson Santana de Moraes,31,Goalkeeper,2024-02-26,UEFA Champions League,Tottenham,Away,Win,True,True,71,0,0,0,0,38,34,89.5,0,1,4,0,0,0,1,2,0,True,5.52,False
43,1869,Nathan Aké,6,Defender,2024-02-26,UEFA Champions League,Tottenham,Away,Win,True,False,11,0,0,3,2,62,50,80.6,2,1,5,0,0,1,2,0,0,False,5.82,False
43,186910,Rodrigo Hernández Cascante,16,Midfielder,2024-02-26,UEFA Champions League,Tottenham,Away,Win,True,True,71,0,0,0,0,56,44,78.6,4,2,0,0,0,3,1,0,0,False,6.13,False
43,911,Kyle Walker,2,Defender,2024-02-26,UEFA Champions League,Tottenham,Away,Win,True,True,67,0,0,1,0,34,25,73.5,7,2,4,0,0,2,2,0,0,False,5.71,False
44,105,Scott Carson,33,Goalkeeper,2024-03-03,UEFA Champions League,PSG,Away,Win,True,True,69,0,0,1,0,36,31,86.1,2,2,0,0,0,1,0,3,3,False,6.4,False
44,37581761,Mahamadou Susoho,76,Midfielder,2024-03-03,UEFA Champions League,PSG,Away,Win,True,True,61,0,0,1,1,64,50,78.1,2,3,1,0,0,0,2,0,0,False,5.71,False
44,30467945,Micah Hamilton,92,Midfielder,2024-03-03,UEFA Champions League,PSG,Away,Win,True,True,86,0,0,2,0,51,45,88.2,0,2,2,0,0,3,0,0,0,False,6.3,False
44,34594,Stefan Ortega Moreno,18,Goalkeeper,2024-03-03,UEFA Champions League,PSG,Away,Win,True,True,63,0,0,0,0,56,48,85.7,0,4,2,0,0,2,2,1,3,False,6.16,False
44,30446925,Issa Kabore,78,Defender,2024-03-03,UEFA Champions League,PSG,Away,Win,True,True,61,0,0,0,0,33,28,84.8,2,0,4,0,0,1,3,0,0,False,6.22,False
44,336133,Philip Foden,47,Midfielder,2024-03-03,UEFA Champions League,PSG,Away,Win,True,True,73,0,0,5,1,85,69,81.2,0,1,1,0,0,1,1,0,0,False,6.42,False
44,73147,Mateo Kovačić,8,Midfielder,2024-03-03,UEFA Champions League,PSG,Away,Win,True,True,69,1,1,3,0,76,71,93.4,5,2,2,0,0,2,2,0,0,False,7.09,False
44,23697990,Jeremy Doku,11,Forward,2024-03-03,UEFA Champions League,PSG,Away,Win,True,True,86,2,0,3,0,20,15,75.0,0,4,2,0,0,0,3,0,0,False,6.65,False
44,1371,Kevin De Bruyne,17,Midfielder,2024-03-03,UEFA Champions League,PSG,Away,Win,True,True,90,0,0,5,5,59,51,86.4,0,2,2,0,0,2,2,0,0,False,5.5,False
44,154421,Erling Håland,9,Forward,2024-03-03,UEFA Champions League,PSG,Away,Win,True,True,60,1,0,4,4,29,23,79.3,2,1,1,0,0,0,1,0,0,False,6.88,False
44,96353,Bernardo Mota Veiga de Carvalho e Silva,20,Midfielder,2024-03-03,UEFA Champions League,PSG,Away,Win,True,True,62,1,0,5,1,43,40,93.0,1,4,0,0,0,0,3,0,0,False,6.72,False
44,24838191,Joško Gvardiol,24,Defender,2024-03-03,UEFA Champions League,PSG,Away,Win,True,True,67,0,0,2,2,48,41,85.4,4,4,1,0,0,0,0,0,0,False,5.56,False
44,28912747,Cole Palmer,80,Midfielder,2024-03-03,UEFA Champions League,PSG,Away,Win,True,True,67,0,0,4,1,60,55,91.7,1,1,1,0,0,2,3,0,0,False,5.94,False
44,186299,Aymeric Laporte,14,Defender,2024-03-03,UEFA Champions League,PSG,Away,Win,True,True,81,0,0,0,0,47,41,87.2,5,0,0,0,0,2,4,0,0,False,6.32,False
44,28575676,James Mcatee,87,Midfielder,2024-03-03,UEFA Champions League,PSG,Away,Win,False,False,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,False,0.0,False
44,37545384,Maximo Perrone,32,Midfielder,2024-03-03,UEFA Champions League,PSG,Away,Win,True,True,87,0,0,4,1,84,74,88.1,4,0,2,0,0,1,2,0,0,False,6.0,False
44,3354,Kalvin Phillips,4,Midfielder,2024-03-03,UEFA Champions League,PSG,Away,Win,True,False,19,0,0,3,3,69,56,81.2,1,2,1,0,0,2,4,0,0,False,5.58,False
44,24838234,Josh Wilson-Esbrand,97,Defender,2024-03-03,UEFA Champions League,PSG,Away,Win,True,True,64,0,0,3,0,66,54,81.8,7,0,3,0,0,1,1,0,0,False,6.01,False
44,4536537,Sergio Gómez Martín,21,Midfielder,2024-03-03,UEFA Champions League,PSG,Away,Win,True,True,89,0,0,4,3,79,66,83.5,5,1,0,0,0,0,4,0,0,False,6.16,False
44,21394947,Julián Álvarez,19,Midfielder,2024-03-03,UEFA Champions League,PSG,Away,Win,True,False,28,0,0,5,0,47,38,80.9,0,3,2,0,0,0,1,0,0,False,5.8,False
44,37459073,Rico Lewis,82,Defender,2024-03-03,UEFA Champions League,PSG,Away,Win,False,False,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,False,0.0,False
44,198062,Manuel Obafemi Akanji,25,Defender,2024-03-03,UEFA Champions League,PSG,Away,Win,True,True,74,0,0,3,3,58,53,91.4,3,3,4,0,0,0,1,0,0,False,6.49,False
44,1116,Jack Grealish,10,Midfielder,2024-03-03,UEFA Champions League,PSG,Away,Win,True,True,90,0,2,2,1,58,54,93.1,4,0,0,0,0,3,2,0,0,False,6.37,False
44,162536,Rúben Santos Gato Alves Dias,3,Defender,2024-03-03,UEFA Champions League,PSG,Away,Win,True,True,86,0,0,2,1,79,64,81.0,2,4,4,0,0,3,4,0,0,False,6.35,False
44,37286732,Oscar Bobb,52,Midfielder,2024-03-03,UEFA Champions League,PSG,Away,Win,True,False,15,0,0,0,0,43,35,81.4,4,3,0,0,0,1,3,0,0,False,6.05,False
44,37612626,Jacob Wright,56,Midfielder,2024-03-03,UEFA Champions League,PSG,Away,Win,True,True,70,0,0,5,2,96,72,75.0,5,0,0,0,0,0,3,0,0,False,5.52,False
44,21781428,Matheus Luiz Nunes,27,Midfielder,2024-03-03,UEFA Champions League,PSG,Away,Win,True,True,88,0,0,0,0,87,70,80.5,2,0,0,0,0,0,4,0,0,False,6.44,False
44,982,John Stones,5,Midfielder,2024-03-03,UEFA Champions League,PSG,Away,Win,True,True,73,0,1,5,0,43,39,90.7,5,2,0,0,0,2,0,0,0,False,6.26,False
44,159142,Ederson Santana de Moraes,31,Goalkeeper,2024-03-03,UEFA Champions League,PSG,Away,Win,True,True,68,0,0,1,1,23,20,87.0,2,2,3,0,0,3,4,5,3,False,6.08,False
44,1869,Nathan Aké,6,Defender,2024-03-03,UEFA Champions League,PSG,Away,Win,True,True,82,0,0,0,0,35,29,82.9,5,4,6,0,0,3,0,0,0,False,5.55,False
44,186910,Rodrigo Hernández Cascante,16,Midfielder,2024-03-03,UEFA Champions League,PSG,Away,Win,True,True,72,0,0,3,2,75,62,82.7,0,2,1,0,0,3,3,0,0,False,5.65,False
44,911,Kyle Walker,2,Defender,2024-03-03,UEFA Champions League,PSG,Away,Win,True,True,77,0,0,1,1,47,39,83.0,1,3,5,0,0,2,4,0,0,False,5.53,False
45,105,Scott Carson,33,Goalkeeper,2024-03-06,UEFA Champions League,Sheffield United,Home,Loss,True,True,88,0,0,1,1,27,22,81.5,2,1,2,0,0,0,3,3,1,False,6.47,False
45,37581761,Mahamadou Susoho,76,Midfielder,2024-03-06,UEFA Champions League,Sheffield United,Home,Loss,True,False,42,0,0,3,0,94,78,83.0,1,2,1,0,0,0,3,0,0,False,5.51,False
45,30467945,Micah Hamilton,92,Midfielder,2024-03-06,UEFA Champions League,Sheffield United,Home,Loss,False,False,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,False,0.0,False
45,34594,Stefan Ortega Moreno,18,Goalkeeper,2024-03-06,UEFA Champions League,Sheffield United,Home,Loss,False,False,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,False,0.0,False
45,30446925,Issa Kabore,78,Defender,2024-03-06,UEFA Champions League,Sheffield United,Home,Loss,True,True,63,0,0,3,3,66,61,92.4,4,1,3,0,0,3,4,0,0,False,6.27,False
45,336133,Philip Foden,47,Midfielder,2024-03-06,UEFA Champions League,Sheffield United,Home,Loss,True,True,83,0,0,3,1,66,59,89.4,0,0,0,0,0,1,0,0,0,False,6.47,False
45,73147,Mateo Kovačić,8,Midfielder,2024-03-06,UEFA Champions League,Sheffield United,Home,Loss,False,False,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,False,0.0,False
45,23697990,Jeremy Doku,11,Forward,2024-03-06,UEFA Champions League,Sheffield United,Home,Loss,True,False,38,2,1,4,0,39,35,89.7,0,3,1,0,0,3,1,0,0,False,6.88,False
45,1371,Kevin De Bruyne,17,Midfielder,2024-03-06,UEFA Champions League,Sheffield United,Home,Loss,True,True,72,0,1,5,5,59,46,78.0,1,0,2,0,0,3,1,0,0,False,6.59,False
45,154421,Erling Håland,9,Forward,2024-03-06,UEFA Champions League,Sheffield United,Home,Loss,True,True,61,0,0,5,0,43,34,79.1,0,2,0,0,0,3,1,0,0,False,5.95,False
45,96353,Bernardo Mota Veiga de Carvalho e Silva,20,Midfielder,2024-03-06,UEFA Champions League,Sheffield United,Home,Loss,True,True,71,0,1,5,0,90,84,93.3,2,4,0,0,0,3,4,0,0,False,5.86,False
45,24838191,Joško Gvardiol,24,Defender,2024-03-06,UEFA Champions League,Sheffield United,Home,Loss,True,False,15,0,0,3,1,49,39,79.6,1,2,2,0,0,3,3,0,0,False,5.56,False
45,28912747,Cole Palmer,80,Midfielder,2024-03-06,UEFA Champions League,Sheffield United,Home,Loss,True,True,68,0,0,3,2,54,41,75.9,0,0,2,0,0,0,3,0,0,False,5.68,False
45,186299,Aymeric Laporte,14,Defender,2024-03-06,UEFA Champions League,Sheffield United,Home,Loss,True,True,61,0,0,1,0,44,34,77.3,2,4,5,0,0,2,3,0,0,False,5.99,False
45,28575676,James Mcatee,87,Midfielder,2024-03-06,UEFA Champions League,Sheffield United,Home,Loss,True,True,87,0,0,3,2,59,52,88.1,1,2,0,0,0,1,3,0,0,False,5.93,False
45,37545384,Maximo Perrone,32,Midfielder,2024-03-06,UEFA Champions League,Sheffield United,Home,Loss,True,True,89,0,0,2,2,99,92,92.9,4,3,1,0,0,1,0,0,0,False,6.35,False
45,3354,Kalvin Phillips,4,Midfielder,2024-03-06,UEFA Champions League,Sheffield United,Home,Loss,True,False,34,0,0,3,3,55,44,80.0,2,2,2,0,0,0,2,0,0,False,5.84,False
45,24838234,Josh Wilson-Esbrand,97,Defender,2024-03-06,UEFA Champions League,Sheffield United,Home,Loss,True,True,60,0,0,2,2,59,47,79.7,7,0,2,0,0,3,2,0,0,False,6.01,False
45,4536537,Sergio Gómez Martín,21,Midfielder,2024-03-06,UEFA Champions League,Sheffield United,Home,Loss,True,False,25,0,0,5,0,67,55,82.1,3,2,1,0,0,2,3,0,0,False,5.79,False
45,21394947,Julián Álvarez,19,Midfielder,2024-03-06,UEFA Champions League,Sheffield United,Home,Loss,True,True,79,0,0,1,0,76,65,85.5,1,1,0,0,0,0,0,0,0,False,5.57,False
45,37459073,Rico Lewis,82,Defender,2024-03-06,UEFA Champions League,Sheffield United,Home,Loss,True,True,70,0,0,2,2,56,50,89.3,5,0,2,0,0,1,3,0,0,False,5.99,False
45,198062,Manuel Obafemi Akanji,25,Defender,2024-03-06,UEFA Champions League,Sheffield United,Home,Loss,False,False,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,False,0.0,False
45,1116,Jack Grealish,10,Midfielder,2024-03-06,UEFA Champions League,Sheffield United,Home,Loss,True,True,79,0,0,4,3,91,80,87.9,2,1,2,0,0,3,1,0,0,False,6.25,False
45,162536,Rúben Santos Gato Alves Dias,3,Defender,2024-03-06,UEFA Champions League,Sheffield United,Home,Loss,True,True,81,0,0,2,2,69,52,75.4,5,1,7,0,0,3,2,0,0,False,6.05,False
45,37286732,Oscar Bobb,52,Midfielder,2024-03-06,UEFA Champions League,Sheffield United,Home,Loss,True,True,81,0,0,2,2,58,43,74.1,2,1,1,0,0,1,4,0,0,False,5.72,False
45,37612626,Jacob Wright,56,Midfielder,2024-03-06,UEFA Champions League,Sheffield United,Home,Loss,True,True,68,0,0,1,0,71,56,78.9,3,0,2,0,0,3,0,0,0,False,6.07,False
45,21781428,Matheus Luiz Nunes,27,Midfielder,2024-03-06,UEFA Champions League,Sheffield United,Home,Loss,True,True,67,0,0,1,1,41,35,85.4,0,0,0,0,0,2,2,0,0,False,5.76,False
45,982,John Stones,5,Midfielder,2024-03-06,UEFA Champions League,Sheffield United,Home,Loss,True,True,87,0,1,1,1,92,77,83.7,3,1,2,0,0,3,2,0,0,False,6.79,False
45,159142,Ederson Santana de Moraes,31,Goalkeeper,2024-03-06,UEFA Champions League,Sheffield United,Home,Loss,False,False,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,False,0.0,False
45,1869,Nathan Aké,6,Defender,2024-03-06,UEFA Champions League,Sheffield United,Home,Loss,True,False,32,0,0,1,1,32,25,78.1,7,1,3,0,0,0,4,0,0,False,6.02,False
45,186910,Rodrigo Hernández Cascante,16,Midfielder,2024-03-06,UEFA Champions League,Sheffield United,Home,Loss,True,True,79,0,0,5,3,98,90,91.8,1,2,1,0,0,1,0,0,0,False,6.26,False
45,911,Kyle Walker,2,Defender,2024-03-06,UEFA Champions League,Sheffield United,Home,Loss,True,True,67,0,0,0,0,34,29,85.3,4,0,1,0,0,3,3,0,0,False,5.82,False
46,105,Scott Carson,33,Goalkeeper,2024-03-09,UEFA Champions League,Aston Villa,Home,Loss,True,False,23,0,0,1,1,51,47,92.2,2,3,7,0,0,0,0,1,0,False,6.5,False
46,37581761,Mahamadou Susoho,76,Midfielder,2024-03-09,UEFA Champions League,Aston Villa,Home,Loss,True,True,82,0,0,4,0,45,34,75.6,3,4,2,0,0,2,0,0,0,False,5.99,False
46,30467945,Micah Hamilton,92,Midfielder,2024-03-09,UEFA Champions League,Aston Villa,Home,Loss,True,True,85,0,0,0,0,56,44,78.6,1,0,0,0,0,1,3,0,0,False,5.7,False
46,34594,Stefan Ortega Moreno,18,Goalkeeper,2024-03-09,UEFA Champions League,Aston Villa,Home,Loss,True,True,90,0,0,1,1,55,49,89.1,1,2,3,0,0,2,2,0,3,False,6.46,False
46,30446925,Issa Kabore,78,Defender,2024-03-09,UEFA Champions League,Aston Villa,Home,Loss,True,True,68,0,0,1,1,38,32,84.2,6,4,6,0,0,0,1,0,0,False,6.13,False
46,336133,Philip Foden,47,Midfielder,2024-03-09,UEFA Champions League,Aston Villa,Home,Loss,True,True,79,0,0,2,2,52,40,76.9,2,1,1,0,0,0,0,0,0,False,6.32,False
46,73147,Mateo Kovačić,8,Midfielder,2024-03-09,UEFA Champions League,Aston Villa,Home,Loss,False,False,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,False,0.0,False
46,23697990,Jeremy Doku,11,Forward,2024-03-09,UEFA Champions League,Aston Villa,Home,Loss,True,False,44,1,0,7,1,26,20,76.9,2,1,2,0,0,0,4,0,0,False,6.33,False
46,1371,Kevin De Bruyne,17,Midfielder,2024-03-09,UEFA Champions League,Aston Villa,Home,Loss,True,True,82,0,0,4,3,88,70,79.5,1,0,1,0,0,1,1,0,0,False,5.65,False
46,154421,Erling Håland,9,Forward,2024-03-09,UEFA Champions League,Aston Villa,Home,Loss,True,True,72,1,0,5,2,16,14,87.5,2,3,1,0,0,0,3,0,0,False,6.43,False
46,96353,Bernardo Mota Veiga de Carvalho e Silva,20,Midfielder,2024-03-09,UEFA Champions League,Aston Villa,Home,Loss,True,True,73,0,1,5,2,49,37,75.5,1,0,0,0,0,0,1,0,0,False,6.23,False
46,24838191,Joško Gvardiol,24,Defender,2024-03-09,UEFA Champions League,Aston Villa,Home,Loss,True,True,88,0,0,3,3,49,38,77.6,4,4,1,0,0,2,3,0,0,False,6.4,False
46,28912747,Cole Palmer,80,Midfielder,2024-03-09,UEFA Champions League,Aston Villa,Home,Loss,True,True,62,0,0,1,1,46,41,89.1,4,3,2,0,0,2,4,0,0,False,6.01,False
46,186299,Aymeric Laporte,14,Defender,2024-03-09,UEFA Champions League,Aston Villa,Home,Loss,True,True,72,0,0,1,1,48,41,85.4,1,4,1,0,0,0,3,0,0,False,5.77,False
46,28575676,James Mcatee,87,Midfielder,2024-03-09,UEFA Champions League,Aston Villa,Home,Loss,True,True,76,0,0,3,3,51,45,88.2,4,3,0,0,0,2,4,0,0,False,5.67,False
46,37545384,Maximo Perrone,32,Midfielder,2024-03-09,UEFA Champions League,Aston Villa,Home,Loss,True,True,60,0,0,0,0,77,64,83.1,3,0,2,0,0,1,0,0,0,False,5.74,False
46,3354,Kalvin Phillips,4,Midfielder,2024-03-09,UEFA Champions League,Aston Villa,Home,Loss,True,True,68,0,0,4,1,78,59,75.6,1,2,0,0,0,3,2,0,0,False,6.34,False
46,24838234,Josh Wilson-Esbrand,97,Defender,2024-03-09,UEFA Champions League,Aston Villa,Home,Loss,True,False,12,0,0,1,1,45,40,88.9,1,3,5,0,0,0,3,0,0,False,6.0,False
46,4536537,Sergio Gómez Martín,21,Midfielder,2024-03-09,UEFA Champions League,Aston Villa,Home,Loss,False,False,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,False,0.0,False
46,21394947,Julián Álvarez,19,Midfielder,2024-03-09,UEFA Champions League,Aston Villa,Home,Loss,True,True,85,0,0,3,2,97,80,82.5,5,3,1,0,0,3,3,0,0,False,5.54,False
46,37459073,Rico Lewis,82,Defender,2024-03-09,UEFA Champions League,Aston Villa,Home,Loss,False,False,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,False,0.0,False
46,198062,Manuel Obafemi Akanji,25,Defender,2024-03-09,UEFA Champions League,Aston Villa,Home,Loss,True,True,88,0,0,3,2,79,71,89.9,2,2,7,0,0,3,4,0,0,False,5.58,False
46,1116,Jack Grealish,10,Midfielder,2024-03-09,UEFA Champions League,Aston Villa,Home,Loss,True,True,79,0,0,0,0,75,58,77.3,3,1,1,0,0,1,1,0,0,False,5.88,False
