performance_id,match_id,player_name,team_name,started,minutes_played,position,formation_position,substituted_in,substituted_out,goals,assists,shots_total,shots_on_target,shots_off_target,shots_blocked,big_chances_created,big_chances_missed,passes_total,passes_completed,pass_accuracy,key_passes,through_balls,long_balls,crosses_total,crosses_accurate,tackles_total,tackles_won,tackle_success_rate,interceptions,clearances,blocks,headed_clearances,duels_total,duels_won,duel_success_rate,aerial_duels_total,aerial_duels_won,aerial_success_rate,yellow_cards,red_cards,fouls_committed,fouls_suffered,touches,dribbles_attempted,dribbles_successful,dribble_success_rate,dispossessed,distance_covered,sprints,rating,expected_goals,expected_assists,created_at,updated_at,match_date,opponent,competition
204,42,Rúben Dias,Manchester City,0,42,MF,,,,0,0,2,2,0,0,0,0,57,49,91.7,0,0,0,0,0,5,3,0.0,3,3,0,0,0,0,0.0,0,0,0.0,0,0,0,1,81,0,0,0.0,0,10.2,0,7.7,0.0,0.0,2025-07-09T23:08:58.518147,2025-07-09T23:08:58.518148,2024-03-20,Real Madrid,Champions League
395,42,Sávio,Manchester City,1,89,MF,,,,0,0,1,1,0,0,0,0,24,19,84.5,0,0,0,0,0,2,1,0.0,4,1,0,0,0,0,0.0,0,0,0.0,0,0,3,0,45,0,0,0.0,0,10.8,0,6.5,0.0,0.0,2025-07-09T23:08:58.522648,2025-07-09T23:08:58.522649,2024-03-20,Real Madrid,Champions League
249,42,İlkay Gündoğan,Manchester City,1,70,MF,,,,0,0,1,0,0,0,0,0,47,38,92.1,0,0,0,0,0,1,0,0.0,2,5,0,0,0,0,0.0,0,0,0.0,0,0,0,4,68,0,0,0.0,0,9.4,0,7.0,0.0,0.0,2025-07-09T23:08:58.519290,2025-07-09T23:08:58.519290,2024-03-20,Real Madrid,Champions League
99,43,Bernardo Silva,Manchester City,1,81,MF,,,,0,0,2,0,0,0,0,0,55,50,80.1,0,0,0,0,0,6,4,0.0,4,0,0,0,0,0,0.0,0,0,0.0,0,0,3,0,83,0,0,0.0,0,10.8,0,8.3,0.0,0.0,2025-07-09T23:08:58.515950,2025-07-09T23:08:58.515950,2024-03-25,Crystal Palace,Premier League
145,43,Ederson,Manchester City,1,83,MF,,,,0,0,0,0,0,0,0,0,45,36,90.1,0,0,0,0,0,1,0,0.0,1,3,0,0,0,0,0.0,0,0,0.0,0,0,2,0,59,0,0,0.0,0,10.0,0,6.7,0.0,0.0,2025-07-09T23:08:58.516944,2025-07-09T23:08:58.516944,2024-03-25,Crystal Palace,Premier League
522,43,Jeremy Doku,Manchester City,1,73,MF,,,,0,1,2,2,0,0,0,0,71,66,81.3,0,0,0,0,0,0,0,0.0,3,2,0,0,0,0,0.0,0,0,0.0,0,0,0,4,98,0,0,0.0,0,10.0,0,7.4,0.0,0.0,2025-07-09T23:08:58.525527,2025-07-09T23:08:58.525528,2024-03-25,Crystal Palace,Premier League
673,43,John Stones,Manchester City,0,41,MF,,,,0,0,0,0,0,0,0,0,39,32,93.4,0,0,0,0,0,3,2,0.0,0,1,0,0,0,0,0.0,0,0,0.0,0,0,1,2,68,0,0,0.0,0,9.4,0,7.9,0.0,0.0,2025-07-09T23:08:58.528896,2025-07-09T23:08:58.528897,2024-03-25,Crystal Palace,Premier League
448,43,Kevin De Bruyne,Manchester City,1,74,MF,,,,0,0,0,0,0,0,0,0,79,64,91.3,0,0,0,0,0,3,2,0.0,3,2,0,0,0,0,0.0,0,0,0.0,0,0,3,1,107,0,0,0.0,0,10.9,0,7.5,0.0,0.0,2025-07-09T23:08:58.523915,2025-07-09T23:08:58.523916,2024-03-25,Crystal Palace,Premier League
313,43,Manuel Akanji,Manchester City,1,72,MF,,,,1,1,5,1,0,0,0,0,48,42,86.8,0,0,0,0,0,5,3,0.0,1,1,0,0,0,0,0.0,0,0,0.0,0,0,3,0,65,0,0,0.0,0,9.3,0,8.2,0.0,0.0,2025-07-09T23:08:58.520825,2025-07-09T23:08:58.520826,2024-03-25,Crystal Palace,Premier League
589,43,Nathan Aké,Manchester City,1,89,MF,,,,0,0,1,1,0,0,0,0,69,55,89.0,0,0,0,0,0,2,1,0.0,2,3,0,0,0,0,0.0,0,0,0.0,1,0,2,3,85,0,0,0.0,0,9.9,0,8.2,0.0,0.0,2025-07-09T23:08:58.527285,2025-07-09T23:08:58.527286,2024-03-25,Crystal Palace,Premier League
749,43,Oscar Bobb,Manchester City,1,74,MF,,,,0,0,1,1,0,0,0,0,56,47,89.5,0,0,0,0,0,6,4,0.0,2,0,0,0,0,0,0.0,0,0,0.0,0,0,0,2,66,0,0,0.0,0,9.6,0,7.4,0.0,0.0,2025-07-09T23:08:58.531134,2025-07-09T23:08:58.531135,2024-03-25,Crystal Palace,Premier League
436,43,Phil Foden,Manchester City,0,24,MF,,,,0,0,3,1,0,0,0,0,76,67,84.7,0,0,0,0,0,3,1,0.0,1,5,0,0,0,0,0.0,0,0,0.0,0,0,0,4,102,0,0,0.0,0,11.3,0,7.5,0.0,0.0,2025-07-09T23:08:58.523523,2025-07-09T23:08:58.523524,2024-03-25,Crystal Palace,Premier League
724,43,Rodri,Manchester City,1,77,MF,,,,0,0,3,2,0,0,0,0,71,58,83.5,0,0,0,0,0,1,0,0.0,2,4,0,0,0,0,0.0,0,0,0.0,0,0,3,0,96,0,0,0.0,0,11.1,0,7.2,0.0,0.0,2025-07-09T23:08:58.530418,2025-07-09T23:08:58.530418,2024-03-25,Crystal Palace,Premier League
771,43,Scott Carson,Manchester City,1,82,MF,,,,0,0,3,2,0,0,0,0,56,51,80.4,0,0,0,0,0,1,0,0.0,1,2,0,0,0,0,0.0,0,0,0.0,0,0,0,0,79,0,0,0.0,0,10.4,0,8.0,0.0,0.0,2025-07-09T23:08:58.532120,2025-07-09T23:08:58.532121,2024-03-25,Crystal Palace,Premier League
399,43,Sávio,Manchester City,1,82,MF,,,,0,0,0,0,0,0,0,0,44,39,83.6,0,0,0,0,0,1,0,0.0,4,1,0,0,0,0,0.0,0,0,0.0,0,0,0,1,59,0,0,0.0,0,9.1,0,6.8,0.0,0.0,2025-07-09T23:08:58.522719,2025-07-09T23:08:58.522719,2024-03-25,Crystal Palace,Premier League
252,43,İlkay Gündoğan,Manchester City,0,30,MF,,,,0,0,2,1,0,0,0,0,46,40,82.9,0,0,0,0,0,1,0,0.0,4,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,73,0,0,0.0,0,11.9,0,7.7,0.0,0.0,2025-07-09T23:08:58.519340,2025-07-09T23:08:58.519341,2024-03-25,Crystal Palace,Premier League
100,44,Bernardo Silva,Manchester City,1,88,MF,,,,0,0,0,0,0,0,0,0,63,50,89.2,0,0,0,0,0,0,0,0.0,0,3,0,0,0,0,0.0,0,0,0.0,0,0,1,2,88,0,0,0.0,0,11.0,0,7.1,0.0,0.0,2025-07-09T23:08:58.515967,2025-07-09T23:08:58.515967,2024-03-30,Bournemouth,Premier League
147,44,Ederson,Manchester City,1,84,MF,,,,0,0,0,0,0,0,0,0,47,37,94.4,0,0,0,0,0,6,3,0.0,3,5,0,0,0,0,0.0,0,0,0.0,0,0,1,2,61,0,0,0.0,0,9.7,0,6.7,0.0,0.0,2025-07-09T23:08:58.516976,2025-07-09T23:08:58.516977,2024-03-30,Bournemouth,Premier League
52,44,Erling Haaland,Manchester City,1,78,MF,,,,1,0,3,3,0,0,0,0,36,31,85.2,0,0,0,0,0,0,0,0.0,0,2,0,0,0,0,0.0,0,0,0.0,0,0,2,4,51,0,0,0.0,0,11.4,0,7.9,0.0,0.0,2025-07-09T23:08:58.514931,2025-07-09T23:08:58.514932,2024-03-30,Bournemouth,Premier League
618,44,Jack Grealish,Manchester City,1,71,MF,,,,0,0,1,1,0,0,0,0,36,28,92.4,0,0,0,0,0,6,4,0.0,2,0,0,0,0,0,0.0,0,0,0.0,0,0,2,2,63,0,0,0.0,0,10.1,0,8.3,0.0,0.0,2025-07-09T23:08:58.527883,2025-07-09T23:08:58.527883,2024-03-30,Bournemouth,Premier League
517,44,Jeremy Doku,Manchester City,1,78,MF,,,,0,0,1,1,0,0,0,0,39,34,83.3,0,0,0,0,0,6,3,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,53,0,0,0.0,0,9.8,0,7.5,0.0,0.0,2025-07-09T23:08:58.525442,2025-07-09T23:08:58.525442,2024-03-30,Bournemouth,Premier League
450,44,Kevin De Bruyne,Manchester City,1,70,MF,,,,0,0,2,1,0,0,0,0,47,42,90.1,0,0,0,0,0,2,1,0.0,4,3,0,0,0,0,0.0,0,0,0.0,0,0,3,2,68,0,0,0.0,0,9.8,0,7.4,0.0,0.0,2025-07-09T23:08:58.523949,2025-07-09T23:08:58.523950,2024-03-30,Bournemouth,Premier League
572,44,Kyle Walker,Manchester City,1,70,MF,,,,0,0,3,1,0,0,0,0,44,40,93.7,0,0,0,0,0,6,3,0.0,0,1,0,0,0,0,0.0,0,0,0.0,0,0,3,4,54,0,0,0.0,0,11.1,0,6.7,0.0,0.0,2025-07-09T23:08:58.526723,2025-07-09T23:08:58.526724,2024-03-30,Bournemouth,Premier League
352,44,Manuel Akanji,Manchester City,0,43,MF,,,,0,0,2,2,0,0,0,0,65,54,92.0,0,0,0,0,0,6,3,0.0,0,5,0,0,0,0,0.0,0,0,0.0,0,0,1,1,93,0,0,0.0,0,9.5,0,8.1,0.0,0.0,2025-07-09T23:08:58.521506,2025-07-09T23:08:58.521507,2024-03-30,Bournemouth,Premier League
286,44,Mateo Kovačić,Manchester City,1,70,MF,,,,0,0,1,0,0,0,0,0,38,31,92.8,0,0,0,0,0,0,0,0.0,4,4,0,0,0,0,0.0,0,0,0.0,1,0,3,2,57,0,0,0.0,0,9.0,0,6.6,0.0,0.0,2025-07-09T23:08:58.520161,2025-07-09T23:08:58.520161,2024-03-30,Bournemouth,Premier League
500,44,Matheus Nunes,Manchester City,0,15,MF,,,,0,0,0,0,0,0,0,0,68,55,90.7,0,0,0,0,0,6,4,0.0,4,3,0,0,0,0,0.0,0,0,0.0,0,0,0,2,93,0,0,0.0,0,10.9,0,8.1,0.0,0.0,2025-07-09T23:08:58.524974,2025-07-09T23:08:58.524974,2024-03-30,Bournemouth,Premier League
762,44,Oscar Bobb,Manchester City,0,26,MF,,,,0,0,3,0,0,0,0,0,50,44,81.5,0,0,0,0,0,6,3,0.0,4,2,0,0,0,0,0.0,0,0,0.0,1,0,0,1,64,0,0,0.0,0,11.8,0,8.0,0.0,0.0,2025-07-09T23:08:58.531341,2025-07-09T23:08:58.531342,2024-03-30,Bournemouth,Premier League
737,44,Rodri,Manchester City,0,24,MF,,,,0,0,0,0,0,0,0,0,79,74,88.1,0,0,0,0,0,4,2,0.0,0,3,0,0,0,0,0.0,0,0,0.0,0,0,2,1,95,0,0,0.0,0,10.2,0,6.7,0.0,0.0,2025-07-09T23:08:58.530616,2025-07-09T23:08:58.530617,2024-03-30,Bournemouth,Premier League
237,44,İlkay Gündoğan,Manchester City,1,76,MF,,,,0,1,1,1,0,0,0,0,35,30,94.2,0,0,0,0,0,6,4,0.0,3,1,0,0,0,0,0.0,0,0,0.0,0,0,3,2,56,0,0,0.0,0,9.7,0,8.5,0.0,0.0,2025-07-09T23:08:58.519079,2025-07-09T23:08:58.519079,2024-03-30,Bournemouth,Premier League
124,45,Bernardo Silva,Manchester City,0,34,MF,,,,0,0,3,2,0,0,0,0,77,64,94.6,0,0,0,0,0,2,1,0.0,0,4,0,0,0,0,0.0,0,0,0.0,0,0,0,2,91,0,0,0.0,0,10.2,0,6.6,0.0,0.0,2025-07-09T23:08:58.516374,2025-07-09T23:08:58.516374,2024-04-05,Newcastle United,FA Cup
769,45,Claudio Echeverri,Manchester City,1,82,MF,,,,0,0,3,0,0,0,0,0,43,35,94.3,0,0,0,0,0,1,0,0.0,1,1,0,0,0,0,0.0,0,0,0.0,1,0,3,2,58,0,0,0.0,0,9.1,0,7.7,0.0,0.0,2025-07-09T23:08:58.531612,2025-07-09T23:08:58.531613,2024-04-05,Newcastle United,FA Cup
73,45,Erling Haaland,Manchester City,0,17,MF,,,,0,0,1,1,0,0,0,0,72,62,89.0,0,0,0,0,0,6,4,0.0,2,2,0,0,0,0,0.0,0,0,0.0,0,0,3,3,83,0,0,0.0,0,9.7,0,7.8,0.0,0.0,2025-07-09T23:08:58.515286,2025-07-09T23:08:58.515287,2024-04-05,Newcastle United,FA Cup
647,45,Jack Grealish,Manchester City,0,32,MF,,,,0,0,0,0,0,0,0,0,63,58,86.2,0,0,0,0,0,3,2,0.0,1,0,0,0,0,0,0.0,0,0,0.0,0,0,2,4,90,0,0,0.0,0,9.1,0,6.5,0.0,0.0,2025-07-09T23:08:58.528322,2025-07-09T23:08:58.528323,2024-04-05,Newcastle United,FA Cup
654,45,John Stones,Manchester City,1,90,MF,,,,0,0,0,0,0,0,0,0,60,49,94.5,0,0,0,0,0,3,1,0.0,4,3,0,0,0,0,0.0,0,0,0.0,0,0,1,4,76,0,0,0.0,0,9.4,0,7.6,0.0,0.0,2025-07-09T23:08:58.528591,2025-07-09T23:08:58.528592,2024-04-05,Newcastle United,FA Cup
36,45,Joško Gvardiol,Manchester City,0,44,MF,,,,0,0,2,2,0,0,0,0,75,70,91.7,0,0,0,0,0,6,3,0.0,2,0,0,0,0,0,0.0,0,0,0.0,1,0,0,0,102,0,0,0.0,0,11.5,0,7.5,0.0,0.0,2025-07-09T23:08:58.514459,2025-07-09T23:08:58.514459,2024-04-05,Newcastle United,FA Cup
455,45,Kevin De Bruyne,Manchester City,1,80,MF,,,,0,0,3,2,0,0,0,0,22,17,85.8,0,0,0,0,0,5,3,0.0,4,4,0,0,0,0,0.0,0,0,0.0,0,0,1,4,50,0,0,0.0,0,10.8,0,8.2,0.0,0.0,2025-07-09T23:08:58.524033,2025-07-09T23:08:58.524033,2024-04-05,Newcastle United,FA Cup
548,45,Kyle Walker,Manchester City,1,72,MF,,,,0,0,0,0,0,0,0,0,31,28,91.5,0,0,0,0,0,1,0,0.0,3,3,0,0,0,0,0.0,0,0,0.0,0,0,2,1,59,0,0,0.0,0,10.9,0,8.1,0.0,0.0,2025-07-09T23:08:58.526358,2025-07-09T23:08:58.526358,2024-04-05,Newcastle United,FA Cup
318,45,Manuel Akanji,Manchester City,1,75,MF,,,,1,0,1,1,0,0,0,0,69,57,91.1,0,0,0,0,0,2,1,0.0,2,2,0,0,0,0,0.0,0,0,0.0,0,0,2,2,85,0,0,0.0,0,10.3,0,7.7,0.0,0.0,2025-07-09T23:08:58.520925,2025-07-09T23:08:58.520926,2024-04-05,Newcastle United,FA Cup
294,45,Mateo Kovačić,Manchester City,1,78,MF,,,,0,0,2,0,0,0,0,0,50,44,87.5,0,0,0,0,0,3,2,0.0,1,2,0,0,0,0,0.0,0,0,0.0,0,0,0,2,71,0,0,0.0,0,10.5,0,7.1,0.0,0.0,2025-07-09T23:08:58.520296,2025-07-09T23:08:58.520297,2024-04-05,Newcastle United,FA Cup
493,45,Matheus Nunes,Manchester City,0,41,MF,,,,0,0,1,0,0,0,0,0,38,34,81.2,0,0,0,0,0,5,3,0.0,2,5,0,0,0,0,0.0,0,0,0.0,0,0,0,1,57,0,0,0.0,0,10.8,0,7.5,0.0,0.0,2025-07-09T23:08:58.524856,2025-07-09T23:08:58.524857,2024-04-05,Newcastle United,FA Cup
767,45,Oscar Bobb,Manchester City,0,33,MF,,,,0,0,3,1,0,0,0,0,21,18,86.9,0,0,0,0,0,0,0,0.0,1,2,0,0,0,0,0.0,0,0,0.0,0,0,1,0,34,0,0,0.0,0,10.3,0,7.6,0.0,0.0,2025-07-09T23:08:58.531423,2025-07-09T23:08:58.531424,2024-04-05,Newcastle United,FA Cup
434,45,Phil Foden,Manchester City,0,23,MF,,,,0,0,0,0,0,0,0,0,69,58,82.1,0,0,0,0,0,2,1,0.0,4,5,0,0,0,0,0.0,0,0,0.0,0,0,1,2,90,0,0,0.0,0,9.7,0,7.7,0.0,0.0,2025-07-09T23:08:58.523490,2025-07-09T23:08:58.523491,2024-04-05,Newcastle United,FA Cup
708,45,Rodri,Manchester City,1,87,MF,,,,0,0,3,0,0,0,0,0,66,59,89.3,0,0,0,0,0,5,3,0.0,4,3,0,0,0,0,0.0,0,0,0.0,0,0,3,4,79,0,0,0.0,0,11.5,0,7.8,0.0,0.0,2025-07-09T23:08:58.530156,2025-07-09T23:08:58.530157,2024-04-05,Newcastle United,FA Cup
189,45,Rúben Dias,Manchester City,1,75,MF,,,,0,0,1,1,0,0,0,0,54,50,84.5,0,0,0,0,0,2,1,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,1,0,65,0,0,0.0,0,11.8,0,7.0,0.0,0.0,2025-07-09T23:08:58.517894,2025-07-09T23:08:58.517895,2024-04-05,Newcastle United,FA Cup
535,45,Stefan Ortega,Manchester City,1,73,MF,,,,0,0,2,1,0,0,0,0,24,20,84.6,0,0,0,0,0,2,1,0.0,4,0,0,0,0,0,0.0,0,0,0.0,0,0,2,1,43,0,0,0.0,0,11.5,0,6.8,0.0,0.0,2025-07-09T23:08:58.525991,2025-07-09T23:08:58.525992,2024-04-05,Newcastle United,FA Cup
219,45,İlkay Gündoğan,Manchester City,1,81,MF,,,,0,0,3,0,0,0,0,0,80,69,91.7,0,0,0,0,0,0,0,0.0,1,5,0,0,0,0,0.0,0,0,0.0,0,0,2,1,93,0,0,0.0,0,10.1,0,7.4,0.0,0.0,2025-07-09T23:08:58.518751,2025-07-09T23:08:58.518752,2024-04-05,Newcastle United,FA Cup
91,46,Bernardo Silva,Manchester City,1,82,MF,,,,0,0,2,1,0,0,0,0,47,44,86.4,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0,0.0,0,0,0.0,0,0,2,1,75,0,0,0.0,0,10.5,0,7.1,0.0,0.0,2025-07-09T23:08:58.515812,2025-07-09T23:08:58.515813,2024-04-11,Fulham,Premier League
768,46,Claudio Echeverri,Manchester City,1,73,MF,,,,0,0,1,0,0,0,0,0,45,39,83.7,0,0,0,0,0,5,3,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,3,0,56,0,0,0.0,0,10.9,0,7.6,0.0,0.0,2025-07-09T23:08:58.531591,2025-07-09T23:08:58.531592,2024-04-11,Fulham,Premier League
128,46,Ederson,Manchester City,1,85,MF,,,,0,0,0,0,0,0,0,0,57,46,92.1,0,0,0,0,0,0,0,0.0,0,2,0,0,0,0,0.0,0,0,0.0,0,0,1,0,86,0,0,0.0,0,11.9,0,7.8,0.0,0.0,2025-07-09T23:08:58.516643,2025-07-09T23:08:58.516644,2024-04-11,Fulham,Premier League
55,46,Erling Haaland,Manchester City,1,89,MF,,,,0,0,0,0,0,0,0,0,69,58,82.5,0,0,0,0,0,5,3,0.0,2,3,0,0,0,0,0.0,0,0,0.0,0,0,3,1,86,0,0,0.0,0,11.0,0,7.2,0.0,0.0,2025-07-09T23:08:58.514982,2025-07-09T23:08:58.514983,2024-04-11,Fulham,Premier League
779,46,Issa Kaboré,Manchester City,0,16,MF,,,,0,0,0,0,0,0,0,0,24,22,86.6,0,0,0,0,0,4,2,0.0,3,0,0,0,0,0,0.0,0,0,0.0,0,0,3,3,47,0,0,0.0,0,10.6,0,8.2,0.0,0.0,2025-07-09T23:08:58.532443,2025-07-09T23:08:58.532443,2024-04-11,Fulham,Premier League
619,46,Jack Grealish,Manchester City,1,70,MF,,,,0,0,3,0,0,0,0,0,56,52,90.3,0,0,0,0,0,0,0,0.0,4,2,0,0,0,0,0.0,0,0,0.0,0,0,3,3,85,0,0,0.0,0,11.3,0,7.2,0.0,0.0,2025-07-09T23:08:58.527898,2025-07-09T23:08:58.527899,2024-04-11,Fulham,Premier League
447,46,Kevin De Bruyne,Manchester City,1,79,MF,,,,1,0,1,1,0,0,0,0,26,23,83.2,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0,0.0,0,0,0.0,0,0,1,2,41,0,0,0.0,0,9.6,0,7.4,0.0,0.0,2025-07-09T23:08:58.523898,2025-07-09T23:08:58.523899,2024-04-11,Fulham,Premier League
547,46,Kyle Walker,Manchester City,1,81,MF,,,,0,0,0,0,0,0,0,0,30,24,86.4,0,0,0,0,0,3,2,0.0,3,4,0,0,0,0,0.0,0,0,0.0,0,0,1,0,46,0,0,0.0,0,9.7,0,8.3,0.0,0.0,2025-07-09T23:08:58.526339,2025-07-09T23:08:58.526340,2024-04-11,Fulham,Premier League
296,46,Mateo Kovačić,Manchester City,1,78,MF,,,,0,0,2,0,0,0,0,0,55,51,85.3,0,0,0,0,0,1,0,0.0,1,4,0,0,0,0,0.0,0,0,0.0,0,0,2,2,70,0,0,0.0,0,11.7,0,6.8,0.0,0.0,2025-07-09T23:08:58.520329,2025-07-09T23:08:58.520330,2024-04-11,Fulham,Premier League
598,46,Nathan Aké,Manchester City,1,83,MF,,,,0,0,0,0,0,0,0,0,30,24,93.3,0,0,0,0,0,1,0,0.0,1,5,0,0,0,0,0.0,0,0,0.0,0,0,0,0,41,0,0,0.0,0,11.1,0,7.4,0.0,0.0,2025-07-09T23:08:58.527423,2025-07-09T23:08:58.527423,2024-04-11,Fulham,Premier League
435,46,Phil Foden,Manchester City,0,30,MF,,,,0,0,2,2,0,0,0,0,67,61,83.1,0,0,0,0,0,2,1,0.0,4,0,0,0,0,0,0.0,0,0,0.0,0,0,3,2,96,0,0,0.0,0,11.6,0,7.3,0.0,0.0,2025-07-09T23:08:58.523506,2025-07-09T23:08:58.523507,2024-04-11,Fulham,Premier League
365,46,Rico Lewis,Manchester City,1,90,MF,,,,0,0,0,0,0,0,0,0,75,68,82.6,0,0,0,0,0,3,1,0.0,0,2,0,0,0,0,0.0,0,0,0.0,1,0,0,4,85,0,0,0.0,0,11.8,0,8.2,0.0,0.0,2025-07-09T23:08:58.521926,2025-07-09T23:08:58.521927,2024-04-11,Fulham,Premier League
710,46,Rodri,Manchester City,1,89,MF,,,,1,0,1,1,0,0,0,0,40,32,82.8,0,0,0,0,0,4,3,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,3,1,51,0,0,0.0,0,9.5,0,6.6,0.0,0.0,2025-07-09T23:08:58.530191,2025-07-09T23:08:58.530192,2024-04-11,Fulham,Premier League
211,46,Rúben Dias,Manchester City,0,44,MF,,,,0,0,0,0,0,0,0,0,30,26,93.3,0,0,0,0,0,0,0,0.0,2,2,0,0,0,0,0.0,0,0,0.0,0,0,2,2,53,0,0,0.0,0,11.7,0,8.1,0.0,0.0,2025-07-09T23:08:58.518346,2025-07-09T23:08:58.518347,2024-04-11,Fulham,Premier League
254,46,İlkay Gündoğan,Manchester City,0,18,MF,,,,0,0,0,0,0,0,0,0,37,30,82.0,0,0,0,0,0,5,3,0.0,2,2,0,0,0,0,0.0,0,0,0.0,0,0,0,4,60,0,0,0.0,0,10.7,0,7.8,0.0,0.0,2025-07-09T23:08:58.519374,2025-07-09T23:08:58.519374,2024-04-11,Fulham,Premier League
67,47,Erling Haaland,Manchester City,1,77,MF,,,,0,0,0,0,0,0,0,0,53,43,86.9,0,0,0,0,0,4,2,0.0,4,0,0,0,0,0,0.0,0,0,0.0,0,0,3,2,76,0,0,0.0,0,10.1,0,7.4,0.0,0.0,2025-07-09T23:08:58.515184,2025-07-09T23:08:58.515185,2024-04-17,Real Madrid,Champions League
526,47,Jeremy Doku,Manchester City,0,18,MF,,,,0,0,3,1,0,0,0,0,35,28,82.4,0,0,0,0,0,5,3,0.0,2,5,0,0,0,0,0.0,0,0,0.0,0,0,0,0,59,0,0,0.0,0,9.0,0,7.5,0.0,0.0,2025-07-09T23:08:58.525594,2025-07-09T23:08:58.525595,2024-04-17,Real Madrid,Champions League
11,47,Joško Gvardiol,Manchester City,1,89,MF,,,,0,0,0,0,0,0,0,0,50,47,94.5,0,0,0,0,0,4,3,0.0,0,3,0,0,0,0,0.0,0,0,0.0,0,0,1,2,76,0,0,0.0,0,11.2,0,7.5,0.0,0.0,2025-07-09T23:08:58.514068,2025-07-09T23:08:58.514068,2024-04-17,Real Madrid,Champions League
320,47,Manuel Akanji,Manchester City,1,77,MF,,,,0,0,1,1,0,0,0,0,65,53,90.2,0,0,0,0,0,2,1,0.0,3,4,0,0,0,0,0.0,0,0,0.0,0,0,1,4,82,0,0,0.0,0,10.3,0,7.9,0.0,0.0,2025-07-09T23:08:58.520961,2025-07-09T23:08:58.520962,2024-04-17,Real Madrid,Champions League
606,47,Nathan Aké,Manchester City,0,41,MF,,,,0,0,3,1,0,0,0,0,75,69,86.7,0,0,0,0,0,6,3,0.0,1,2,0,0,0,0,0.0,0,0,0.0,0,0,2,1,89,0,0,0.0,0,11.8,0,7.6,0.0,0.0,2025-07-09T23:08:58.527543,2025-07-09T23:08:58.527543,2024-04-17,Real Madrid,Champions League
413,47,Phil Foden,Manchester City,1,73,MF,,,,0,0,1,0,0,0,0,0,57,50,85.5,0,0,0,0,0,0,0,0.0,2,3,0,0,0,0,0.0,0,0,0.0,0,0,0,3,84,0,0,0.0,0,9.3,0,6.8,0.0,0.0,2025-07-09T23:08:58.523132,2025-07-09T23:08:58.523133,2024-04-17,Real Madrid,Champions League
364,47,Rico Lewis,Manchester City,1,73,MF,,,,0,0,1,0,0,0,0,0,36,32,86.3,0,0,0,0,0,2,1,0.0,3,4,0,0,0,0,0.0,0,0,0.0,0,0,1,2,60,0,0,0.0,0,9.7,0,6.6,0.0,0.0,2025-07-09T23:08:58.521910,2025-07-09T23:08:58.521910,2024-04-17,Real Madrid,Champions League
691,47,Rodri,Manchester City,1,82,MF,,,,0,0,1,1,0,0,0,0,31,28,88.7,0,0,0,0,0,3,2,0.0,4,0,0,0,0,0,0.0,0,0,0.0,0,0,3,2,60,0,0,0.0,0,10.3,0,8.1,0.0,0.0,2025-07-09T23:08:58.529887,2025-07-09T23:08:58.529888,2024-04-17,Real Madrid,Champions League
381,47,Sávio,Manchester City,1,74,MF,,,,1,0,5,3,0,0,0,0,57,46,86.0,0,0,0,0,0,5,3,0.0,0,2,0,0,0,0,0.0,0,0,0.0,0,0,0,0,75,0,0,0.0,0,10.1,0,6.8,0.0,0.0,2025-07-09T23:08:58.522408,2025-07-09T23:08:58.522409,2024-04-17,Real Madrid,Champions League
234,47,İlkay Gündoğan,Manchester City,1,77,MF,,,,0,0,3,1,0,0,0,0,64,56,86.5,0,0,0,0,0,3,2,0.0,0,2,0,0,0,0,0.0,0,0,0.0,0,0,2,4,88,0,0,0.0,0,10.1,0,6.5,0.0,0.0,2025-07-09T23:08:58.519027,2025-07-09T23:08:58.519027,2024-04-17,Real Madrid,Champions League
119,48,Bernardo Silva,Manchester City,0,17,MF,,,,0,0,1,0,0,0,0,0,45,38,93.4,0,0,0,0,0,2,1,0.0,1,2,0,0,0,0,0.0,0,0,0.0,0,0,2,0,63,0,0,0.0,0,9.2,0,6.7,0.0,0.0,2025-07-09T23:08:58.516291,2025-07-09T23:08:58.516291,2024-04-23,Chelsea,FA Cup
154,48,Ederson,Manchester City,1,85,MF,,,,0,0,0,0,0,0,0,0,54,48,92.1,0,0,0,0,0,6,4,0.0,0,5,0,0,0,0,0.0,0,0,0.0,0,0,2,0,66,0,0,0.0,0,9.6,0,7.5,0.0,0.0,2025-07-09T23:08:58.517103,2025-07-09T23:08:58.517104,2024-04-23,Chelsea,FA Cup
40,48,Erling Haaland,Manchester City,1,77,MF,,,,1,0,2,2,0,0,0,0,73,65,84.8,0,0,0,0,0,0,0,0.0,0,2,0,0,0,0,0.0,0,0,0.0,0,0,3,4,87,0,0,0.0,0,10.0,0,8.3,0.0,0.0,2025-07-09T23:08:58.514726,2025-07-09T23:08:58.514727,2024-04-23,Chelsea,FA Cup
